source_node_id,target_node_id,relation,user_id,trail_id
user::100159,event::2018_1765823__event_001,HAS,100159,2018_1765823
user::100159,event::2018_1765823__event_002,HAS,100159,2018_1765823
user::100159,event::2018_1765825__event_001,HAS,100159,2018_1765825
user::100159,event::2018_1765825__event_002,HAS,100159,2018_1765825
user::100159,event::2018_1765827__event_001,HAS,100159,2018_1765827
user::100159,event::2018_1765827__event_002,HAS,100159,2018_1765827
user::100159,event::2018_1765830__event_001,HAS,100159,2018_1765830
user::100159,event::2018_1765830__event_002,HAS,100159,2018_1765830
user::100159,event::2018_1765836__event_001,HAS,100159,2018_1765836
user::100159,event::2018_1765836__event_002,HAS,100159,2018_1765836
user::100159,event::2018_1765837__event_001,HAS,100159,2018_1765837
user::100159,event::2018_1765837__event_002,HAS,100159,2018_1765837
user::100312,event::2018_1767863__event_001,HAS,100312,2018_1767863
user::100312,event::2018_1767863__event_002,HAS,100312,2018_1767863
user::100312,event::2018_1767866__event_001,HAS,100312,2018_1767866
user::100312,event::2018_1767866__event_002,HAS,100312,2018_1767866
user::100312,event::2018_1767867__event_001,HAS,100312,2018_1767867
user::100312,event::2018_1767867__event_002,HAS,100312,2018_1767867
user::100312,event::2018_1767870__event_001,HAS,100312,2018_1767870
user::100312,event::2018_1767870__event_002,HAS,100312,2018_1767870
user::100312,event::2018_1767876__event_001,HAS,100312,2018_1767876
user::100312,event::2018_1767876__event_002,HAS,100312,2018_1767876
user::100312,event::2018_1767879__event_001,HAS,100312,2018_1767879
user::100312,event::2018_1767879__event_002,HAS,100312,2018_1767879
user::100312,event::2018_1767880__event_001,HAS,100312,2018_1767880
user::100312,event::2018_1767880__event_002,HAS,100312,2018_1767880
user::100312,event::2018_1767885__event_001,HAS,100312,2018_1767885
user::100312,event::2018_1767885__event_002,HAS,100312,2018_1767885
user::100312,event::2018_1767887__event_001,HAS,100312,2018_1767887
user::100312,event::2018_1767887__event_002,HAS,100312,2018_1767887
user::100312,event::2018_1767890__event_001,HAS,100312,2018_1767890
user::100312,event::2018_1767890__event_002,HAS,100312,2018_1767890
user::100312,event::2018_1767893__event_001,HAS,100312,2018_1767893
user::100312,event::2018_1767893__event_002,HAS,100312,2018_1767893
user::100312,event::2018_1767895__event_001,HAS,100312,2018_1767895
user::100312,event::2018_1767895__event_002,HAS,100312,2018_1767895
user::100312,event::2018_1767902__event_001,HAS,100312,2018_1767902
user::100312,event::2018_1767902__event_002,HAS,100312,2018_1767902
user::100312,event::2018_1767903__event_001,HAS,100312,2018_1767903
user::100312,event::2018_1767903__event_002,HAS,100312,2018_1767903
user::100312,event::2018_1767905__event_001,HAS,100312,2018_1767905
user::100312,event::2018_1767905__event_002,HAS,100312,2018_1767905
user::100312,event::2018_1767907__event_001,HAS,100312,2018_1767907
user::100312,event::2018_1767907__event_002,HAS,100312,2018_1767907
user::100312,event::2018_1767907__event_003,HAS,100312,2018_1767907
user::100312,event::2018_1767913__event_001,HAS,100312,2018_1767913
user::100312,event::2018_1767913__event_002,HAS,100312,2018_1767913
user::100312,event::2018_1767914__event_001,HAS,100312,2018_1767914
user::100312,event::2018_1767914__event_002,HAS,100312,2018_1767914
user::100312,event::2018_1767921__event_001,HAS,100312,2018_1767921
user::100312,event::2018_1767921__event_002,HAS,100312,2018_1767921
user::100312,event::2018_1767925__event_001,HAS,100312,2018_1767925
user::100312,event::2018_1767925__event_002,HAS,100312,2018_1767925
user::100312,event::2018_1767926__event_001,HAS,100312,2018_1767926
user::100312,event::2018_1767926__event_002,HAS,100312,2018_1767926
user::100312,event::2018_1767933__event_001,HAS,100312,2018_1767933
user::100312,event::2018_1767933__event_002,HAS,100312,2018_1767933
user::100312,event::2018_1767934__event_001,HAS,100312,2018_1767934
user::100312,event::2018_1767934__event_002,HAS,100312,2018_1767934
user::100312,event::2018_1767935__event_001,HAS,100312,2018_1767935
user::100312,event::2018_1767935__event_002,HAS,100312,2018_1767935
user::100312,event::2018_1767940__event_001,HAS,100312,2018_1767940
user::100312,event::2018_1767940__event_002,HAS,100312,2018_1767940
user::100312,event::2018_1767941__event_001,HAS,100312,2018_1767941
user::100312,event::2018_1767941__event_002,HAS,100312,2018_1767941
user::100312,event::2018_1767945__event_001,HAS,100312,2018_1767945
user::100312,event::2018_1767945__event_002,HAS,100312,2018_1767945
user::100312,event::2018_1767947__event_001,HAS,100312,2018_1767947
user::100312,event::2018_1767947__event_002,HAS,100312,2018_1767947
user::100312,event::2018_1767950__event_001,HAS,100312,2018_1767950
user::100312,event::2018_1767950__event_002,HAS,100312,2018_1767950
user::100312,event::2018_1767953__event_001,HAS,100312,2018_1767953
user::100312,event::2018_1767953__event_002,HAS,100312,2018_1767953
user::100312,event::2018_1767953__event_003,HAS,100312,2018_1767953
user::100312,event::2018_1767957__event_001,HAS,100312,2018_1767957
user::100312,event::2018_1767957__event_002,HAS,100312,2018_1767957
user::100312,event::2018_1767958__event_001,HAS,100312,2018_1767958
user::100312,event::2018_1767958__event_002,HAS,100312,2018_1767958
user::100312,event::2018_1767963__event_001,HAS,100312,2018_1767963
user::100312,event::2018_1767963__event_002,HAS,100312,2018_1767963
user::100312,event::2018_1767964__event_001,HAS,100312,2018_1767964
user::100312,event::2018_1767964__event_002,HAS,100312,2018_1767964
user::100677,event::2018_1773204__event_001,HAS,100677,2018_1773204
user::100677,event::2018_1773204__event_002,HAS,100677,2018_1773204
user::100677,event::2018_1773205__event_001,HAS,100677,2018_1773205
user::100677,event::2018_1773205__event_002,HAS,100677,2018_1773205
user::100677,event::2018_1773206__event_001,HAS,100677,2018_1773206
user::100677,event::2018_1773206__event_002,HAS,100677,2018_1773206
user::100677,event::2018_1773208__event_001,HAS,100677,2018_1773208
user::100677,event::2018_1773208__event_002,HAS,100677,2018_1773208
user::100677,event::2018_1773210__event_001,HAS,100677,2018_1773210
user::100677,event::2018_1773210__event_002,HAS,100677,2018_1773210
user::100677,event::2018_1773217__event_001,HAS,100677,2018_1773217
user::100677,event::2018_1773217__event_002,HAS,100677,2018_1773217
user::100677,event::2018_1773218__event_001,HAS,100677,2018_1773218
user::100677,event::2018_1773218__event_002,HAS,100677,2018_1773218
user::100677,event::2018_1773220__event_001,HAS,100677,2018_1773220
user::100677,event::2018_1773220__event_002,HAS,100677,2018_1773220
user::100677,event::2018_1773227__event_001,HAS,100677,2018_1773227
user::100677,event::2018_1773227__event_002,HAS,100677,2018_1773227
user::100677,event::2018_1773233__event_001,HAS,100677,2018_1773233
user::100677,event::2018_1773233__event_002,HAS,100677,2018_1773233
user::101467,event::2018_1784985__event_001,HAS,101467,2018_1784985
user::101467,event::2018_1784985__event_002,HAS,101467,2018_1784985
user::101467,event::2018_1784986__event_001,HAS,101467,2018_1784986
user::101467,event::2018_1784986__event_002,HAS,101467,2018_1784986
user::101467,event::2018_1784987__event_001,HAS,101467,2018_1784987
user::101467,event::2018_1784987__event_002,HAS,101467,2018_1784987
user::101467,event::2018_1784988__event_001,HAS,101467,2018_1784988
user::101467,event::2018_1784988__event_002,HAS,101467,2018_1784988
user::101467,event::2018_1784989__event_001,HAS,101467,2018_1784989
user::101467,event::2018_1784989__event_002,HAS,101467,2018_1784989
user::101467,event::2018_1784990__event_001,HAS,101467,2018_1784990
user::101467,event::2018_1784990__event_002,HAS,101467,2018_1784990
user::101467,event::2018_1784991__event_001,HAS,101467,2018_1784991
user::101467,event::2018_1784991__event_002,HAS,101467,2018_1784991
user::101467,event::2018_1784992__event_001,HAS,101467,2018_1784992
user::101467,event::2018_1784992__event_002,HAS,101467,2018_1784992
user::101467,event::2018_1784993__event_001,HAS,101467,2018_1784993
user::101467,event::2018_1784993__event_002,HAS,101467,2018_1784993
user::101467,event::2018_1784994__event_001,HAS,101467,2018_1784994
user::101467,event::2018_1784994__event_002,HAS,101467,2018_1784994
user::101467,event::2018_1784994__event_003,HAS,101467,2018_1784994
user::101467,event::2018_1784994__event_004,HAS,101467,2018_1784994
user::101467,event::2018_1784994__event_005,HAS,101467,2018_1784994
user::101467,event::2018_1784996__event_001,HAS,101467,2018_1784996
user::101467,event::2018_1784996__event_002,HAS,101467,2018_1784996
user::101467,event::2018_1785000__event_001,HAS,101467,2018_1785000
user::101467,event::2018_1785000__event_002,HAS,101467,2018_1785000
user::101467,event::2018_1785000__event_003,HAS,101467,2018_1785000
user::101467,event::2018_1785001__event_001,HAS,101467,2018_1785001
user::101467,event::2018_1785001__event_002,HAS,101467,2018_1785001
user::101467,event::2018_1785003__event_001,HAS,101467,2018_1785003
user::101467,event::2018_1785003__event_002,HAS,101467,2018_1785003
user::101467,event::2018_1785003__event_003,HAS,101467,2018_1785003
user::101467,event::2018_1785004__event_001,HAS,101467,2018_1785004
user::101467,event::2018_1785004__event_002,HAS,101467,2018_1785004
user::101467,event::2018_1785005__event_001,HAS,101467,2018_1785005
user::101467,event::2018_1785005__event_002,HAS,101467,2018_1785005
user::101467,event::2018_1785005__event_003,HAS,101467,2018_1785005
user::101467,event::2018_1785009__event_001,HAS,101467,2018_1785009
user::101467,event::2018_1785009__event_002,HAS,101467,2018_1785009
user::101467,event::2018_1785013__event_001,HAS,101467,2018_1785013
user::101467,event::2018_1785013__event_002,HAS,101467,2018_1785013
user::103621,event::2018_1816112__event_001,HAS,103621,2018_1816112
user::103621,event::2018_1816112__event_002,HAS,103621,2018_1816112
user::103621,event::2018_1816118__event_001,HAS,103621,2018_1816118
user::103621,event::2018_1816118__event_002,HAS,103621,2018_1816118
user::103621,event::2018_1816120__event_001,HAS,103621,2018_1816120
user::103621,event::2018_1816120__event_002,HAS,103621,2018_1816120
user::103621,event::2018_1816122__event_001,HAS,103621,2018_1816122
user::103621,event::2018_1816122__event_002,HAS,103621,2018_1816122
user::103621,event::2018_1816124__event_001,HAS,103621,2018_1816124
user::103621,event::2018_1816124__event_002,HAS,103621,2018_1816124
user::103621,event::2018_1816125__event_001,HAS,103621,2018_1816125
user::103621,event::2018_1816125__event_002,HAS,103621,2018_1816125
user::103621,event::2018_1816127__event_001,HAS,103621,2018_1816127
user::103621,event::2018_1816127__event_002,HAS,103621,2018_1816127
user::103621,event::2018_1816128__event_001,HAS,103621,2018_1816128
user::103621,event::2018_1816128__event_002,HAS,103621,2018_1816128
user::103621,event::2018_1816129__event_001,HAS,103621,2018_1816129
user::103621,event::2018_1816129__event_002,HAS,103621,2018_1816129
user::103621,event::2018_1816131__event_001,HAS,103621,2018_1816131
user::103621,event::2018_1816131__event_002,HAS,103621,2018_1816131
user::103621,event::2018_1816137__event_001,HAS,103621,2018_1816137
user::103621,event::2018_1816137__event_002,HAS,103621,2018_1816137
user::103621,event::2018_1816139__event_001,HAS,103621,2018_1816139
user::103621,event::2018_1816139__event_002,HAS,103621,2018_1816139
user::103621,event::2018_1816142__event_001,HAS,103621,2018_1816142
user::103621,event::2018_1816142__event_002,HAS,103621,2018_1816142
user::106628,event::2018_1860367__event_001,HAS,106628,2018_1860367
user::106628,event::2018_1860367__event_002,HAS,106628,2018_1860367
user::106628,event::2018_1860369__event_001,HAS,106628,2018_1860369
user::106628,event::2018_1860369__event_002,HAS,106628,2018_1860369
user::106628,event::2018_1860370__event_001,HAS,106628,2018_1860370
user::106628,event::2018_1860370__event_002,HAS,106628,2018_1860370
user::106628,event::2018_1860373__event_001,HAS,106628,2018_1860373
user::106628,event::2018_1860373__event_002,HAS,106628,2018_1860373
user::106628,event::2018_1860375__event_001,HAS,106628,2018_1860375
user::106628,event::2018_1860375__event_002,HAS,106628,2018_1860375
user::106628,event::2018_1860376__event_001,HAS,106628,2018_1860376
user::106628,event::2018_1860376__event_002,HAS,106628,2018_1860376
user::106628,event::2018_1860378__event_001,HAS,106628,2018_1860378
user::106628,event::2018_1860378__event_002,HAS,106628,2018_1860378
user::106628,event::2018_1860378__event_003,HAS,106628,2018_1860378
user::106628,event::2018_1860379__event_001,HAS,106628,2018_1860379
user::106628,event::2018_1860379__event_002,HAS,106628,2018_1860379
user::106628,event::2018_1860384__event_001,HAS,106628,2018_1860384
user::106628,event::2018_1860384__event_002,HAS,106628,2018_1860384
user::106628,event::2018_1860387__event_001,HAS,106628,2018_1860387
user::106628,event::2018_1860387__event_002,HAS,106628,2018_1860387
user::106628,event::2018_1860388__event_001,HAS,106628,2018_1860388
user::106628,event::2018_1860388__event_002,HAS,106628,2018_1860388
user::106628,event::2018_1860391__event_001,HAS,106628,2018_1860391
user::106628,event::2018_1860391__event_002,HAS,106628,2018_1860391
user::106628,event::2018_1860391__event_003,HAS,106628,2018_1860391
user::106628,event::2018_1860393__event_001,HAS,106628,2018_1860393
user::106628,event::2018_1860393__event_002,HAS,106628,2018_1860393
user::106628,event::2018_1860394__event_001,HAS,106628,2018_1860394
user::106628,event::2018_1860394__event_002,HAS,106628,2018_1860394
user::106628,event::2018_1860395__event_001,HAS,106628,2018_1860395
user::106628,event::2018_1860395__event_002,HAS,106628,2018_1860395
user::106628,event::2018_1860397__event_001,HAS,106628,2018_1860397
user::106628,event::2018_1860397__event_002,HAS,106628,2018_1860397
user::106628,event::2018_1860398__event_001,HAS,106628,2018_1860398
user::106628,event::2018_1860398__event_002,HAS,106628,2018_1860398
user::106628,event::2018_1860400__event_001,HAS,106628,2018_1860400
user::106628,event::2018_1860400__event_002,HAS,106628,2018_1860400
user::106628,event::2018_1860400__event_003,HAS,106628,2018_1860400
user::106628,event::2018_1860401__event_001,HAS,106628,2018_1860401
user::106628,event::2018_1860401__event_002,HAS,106628,2018_1860401
user::106628,event::2018_1860403__event_001,HAS,106628,2018_1860403
user::106628,event::2018_1860403__event_002,HAS,106628,2018_1860403
user::106628,event::2018_1860405__event_001,HAS,106628,2018_1860405
user::106628,event::2018_1860405__event_002,HAS,106628,2018_1860405
user::106628,event::2018_1860406__event_001,HAS,106628,2018_1860406
user::106628,event::2018_1860406__event_002,HAS,106628,2018_1860406
user::106628,event::2018_1860406__event_003,HAS,106628,2018_1860406
user::106628,event::2018_1860407__event_001,HAS,106628,2018_1860407
user::106628,event::2018_1860407__event_002,HAS,106628,2018_1860407
user::106628,event::2018_1860411__event_001,HAS,106628,2018_1860411
user::106628,event::2018_1860411__event_002,HAS,106628,2018_1860411
user::106628,event::2018_1860411__event_003,HAS,106628,2018_1860411
user::106628,event::2018_1860411__event_004,HAS,106628,2018_1860411
user::106628,event::2018_1860412__event_001,HAS,106628,2018_1860412
user::106628,event::2018_1860412__event_002,HAS,106628,2018_1860412
user::106628,event::2018_1860419__event_001,HAS,106628,2018_1860419
user::106628,event::2018_1860419__event_002,HAS,106628,2018_1860419
user::106628,event::2018_1860420__event_001,HAS,106628,2018_1860420
user::106628,event::2018_1860420__event_002,HAS,106628,2018_1860420
user::106628,event::2018_1860421__event_001,HAS,106628,2018_1860421
user::106628,event::2018_1860421__event_002,HAS,106628,2018_1860421
user::106628,event::2018_1860421__event_003,HAS,106628,2018_1860421
user::106628,event::2018_1860423__event_001,HAS,106628,2018_1860423
user::106628,event::2018_1860423__event_002,HAS,106628,2018_1860423
user::106628,event::2018_1860432__event_001,HAS,106628,2018_1860432
user::106628,event::2018_1860432__event_002,HAS,106628,2018_1860432
user::106628,event::2018_1860433__event_001,HAS,106628,2018_1860433
user::106628,event::2018_1860433__event_002,HAS,106628,2018_1860433
user::106628,event::2018_1860435__event_001,HAS,106628,2018_1860435
user::106628,event::2018_1860435__event_002,HAS,106628,2018_1860435
user::106628,event::2018_1860436__event_001,HAS,106628,2018_1860436
user::106628,event::2018_1860436__event_002,HAS,106628,2018_1860436
user::106628,event::2018_1860437__event_001,HAS,106628,2018_1860437
user::106628,event::2018_1860437__event_002,HAS,106628,2018_1860437
user::106628,event::2018_1860440__event_001,HAS,106628,2018_1860440
user::106628,event::2018_1860440__event_002,HAS,106628,2018_1860440
user::106628,event::2018_1860441__event_001,HAS,106628,2018_1860441
user::106628,event::2018_1860441__event_002,HAS,106628,2018_1860441
user::106628,event::2018_1860441__event_003,HAS,106628,2018_1860441
user::106628,event::2018_1860441__event_004,HAS,106628,2018_1860441
user::106628,event::2018_1860443__event_001,HAS,106628,2018_1860443
user::106628,event::2018_1860443__event_002,HAS,106628,2018_1860443
user::106628,event::2018_1860443__event_003,HAS,106628,2018_1860443
user::106628,event::2018_1860444__event_001,HAS,106628,2018_1860444
user::106628,event::2018_1860444__event_002,HAS,106628,2018_1860444
user::106628,event::2018_1860445__event_001,HAS,106628,2018_1860445
user::106628,event::2018_1860445__event_002,HAS,106628,2018_1860445
user::109617,event::2018_1909117__event_001,HAS,109617,2018_1909117
user::109617,event::2018_1909117__event_002,HAS,109617,2018_1909117
user::109617,event::2018_1909129__event_001,HAS,109617,2018_1909129
user::109617,event::2018_1909129__event_002,HAS,109617,2018_1909129
user::109617,event::2018_1909135__event_001,HAS,109617,2018_1909135
user::109617,event::2018_1909135__event_002,HAS,109617,2018_1909135
user::109617,event::2018_1909137__event_001,HAS,109617,2018_1909137
user::109617,event::2018_1909137__event_002,HAS,109617,2018_1909137
user::109617,event::2018_1909138__event_001,HAS,109617,2018_1909138
user::109617,event::2018_1909138__event_002,HAS,109617,2018_1909138
user::109617,event::2018_1909143__event_001,HAS,109617,2018_1909143
user::109617,event::2018_1909143__event_002,HAS,109617,2018_1909143
user::109617,event::2018_1909144__event_001,HAS,109617,2018_1909144
user::109617,event::2018_1909144__event_002,HAS,109617,2018_1909144
user::109617,event::2018_1909148__event_001,HAS,109617,2018_1909148
user::109617,event::2018_1909148__event_002,HAS,109617,2018_1909148
user::109617,event::2018_1909150__event_001,HAS,109617,2018_1909150
user::109617,event::2018_1909150__event_002,HAS,109617,2018_1909150
user::109617,event::2018_1909152__event_001,HAS,109617,2018_1909152
user::109617,event::2018_1909152__event_002,HAS,109617,2018_1909152
user::109617,event::2018_1909157__event_001,HAS,109617,2018_1909157
user::109617,event::2018_1909157__event_002,HAS,109617,2018_1909157
user::109617,event::2018_1909157__event_003,HAS,109617,2018_1909157
user::109617,event::2018_1909158__event_001,HAS,109617,2018_1909158
user::109617,event::2018_1909158__event_002,HAS,109617,2018_1909158
user::109617,event::2018_1909158__event_003,HAS,109617,2018_1909158
user::109617,event::2018_1909167__event_001,HAS,109617,2018_1909167
user::109617,event::2018_1909167__event_002,HAS,109617,2018_1909167
user::109617,event::2018_1909174__event_001,HAS,109617,2018_1909174
user::109617,event::2018_1909174__event_002,HAS,109617,2018_1909174
user::109617,event::2018_1909174__event_003,HAS,109617,2018_1909174
user::109617,event::2018_1909175__event_001,HAS,109617,2018_1909175
user::109617,event::2018_1909175__event_002,HAS,109617,2018_1909175
user::109617,event::2018_1909177__event_001,HAS,109617,2018_1909177
user::109617,event::2018_1909177__event_002,HAS,109617,2018_1909177
user::109617,event::2018_1909177__event_003,HAS,109617,2018_1909177
user::109617,event::2018_1909177__event_004,HAS,109617,2018_1909177
user::109617,event::2018_1909178__event_001,HAS,109617,2018_1909178
user::109617,event::2018_1909178__event_002,HAS,109617,2018_1909178
user::109617,event::2018_1909179__event_001,HAS,109617,2018_1909179
user::109617,event::2018_1909179__event_002,HAS,109617,2018_1909179
user::109617,event::2018_1909179__event_003,HAS,109617,2018_1909179
user::109617,event::2018_1909181__event_001,HAS,109617,2018_1909181
user::109617,event::2018_1909181__event_002,HAS,109617,2018_1909181
user::109617,event::2018_1909184__event_001,HAS,109617,2018_1909184
user::109617,event::2018_1909184__event_002,HAS,109617,2018_1909184
user::109617,event::2018_1909187__event_001,HAS,109617,2018_1909187
user::109617,event::2018_1909187__event_002,HAS,109617,2018_1909187
user::109617,event::2018_1909190__event_001,HAS,109617,2018_1909190
user::109617,event::2018_1909190__event_002,HAS,109617,2018_1909190
user::109617,event::2018_1909195__event_001,HAS,109617,2018_1909195
user::109617,event::2018_1909195__event_002,HAS,109617,2018_1909195
user::109617,event::2018_1909198__event_001,HAS,109617,2018_1909198
user::109617,event::2018_1909198__event_002,HAS,109617,2018_1909198
user::109617,event::2018_1909199__event_001,HAS,109617,2018_1909199
user::109617,event::2018_1909199__event_002,HAS,109617,2018_1909199
user::109617,event::2018_1909203__event_001,HAS,109617,2018_1909203
user::109617,event::2018_1909203__event_002,HAS,109617,2018_1909203
user::109617,event::2018_1909211__event_001,HAS,109617,2018_1909211
user::109617,event::2018_1909211__event_002,HAS,109617,2018_1909211
user::109617,event::2018_1909212__event_001,HAS,109617,2018_1909212
user::109617,event::2018_1909212__event_002,HAS,109617,2018_1909212
user::109617,event::2018_1909213__event_001,HAS,109617,2018_1909213
user::109617,event::2018_1909213__event_002,HAS,109617,2018_1909213
user::109617,event::2018_1909213__event_003,HAS,109617,2018_1909213
user::109617,event::2018_1909214__event_001,HAS,109617,2018_1909214
user::109617,event::2018_1909214__event_002,HAS,109617,2018_1909214
user::109617,event::2018_1909214__event_003,HAS,109617,2018_1909214
user::109617,event::2018_1909214__event_004,HAS,109617,2018_1909214
user::109621,event::2018_1909365__event_001,HAS,109621,2018_1909365
user::109621,event::2018_1909365__event_002,HAS,109621,2018_1909365
user::109621,event::2018_1909366__event_001,HAS,109621,2018_1909366
user::109621,event::2018_1909366__event_002,HAS,109621,2018_1909366
user::109621,event::2018_1909367__event_001,HAS,109621,2018_1909367
user::109621,event::2018_1909367__event_002,HAS,109621,2018_1909367
user::109621,event::2018_1909367__event_003,HAS,109621,2018_1909367
user::109621,event::2018_1909368__event_001,HAS,109621,2018_1909368
user::109621,event::2018_1909368__event_002,HAS,109621,2018_1909368
user::109621,event::2018_1909368__event_003,HAS,109621,2018_1909368
user::109621,event::2018_1909368__event_004,HAS,109621,2018_1909368
user::109621,event::2018_1909368__event_005,HAS,109621,2018_1909368
user::109621,event::2018_1909369__event_001,HAS,109621,2018_1909369
user::109621,event::2018_1909369__event_002,HAS,109621,2018_1909369
user::109621,event::2018_1909369__event_003,HAS,109621,2018_1909369
user::109621,event::2018_1909369__event_004,HAS,109621,2018_1909369
user::109621,event::2018_1909369__event_005,HAS,109621,2018_1909369
user::109621,event::2018_1909370__event_001,HAS,109621,2018_1909370
user::109621,event::2018_1909370__event_002,HAS,109621,2018_1909370
user::109621,event::2018_1909370__event_003,HAS,109621,2018_1909370
user::109621,event::2018_1909370__event_004,HAS,109621,2018_1909370
user::109621,event::2018_1909371__event_001,HAS,109621,2018_1909371
user::109621,event::2018_1909371__event_002,HAS,109621,2018_1909371
user::109621,event::2018_1909371__event_003,HAS,109621,2018_1909371
user::109621,event::2018_1909371__event_004,HAS,109621,2018_1909371
user::109621,event::2018_1909371__event_005,HAS,109621,2018_1909371
user::109621,event::2018_1909371__event_006,HAS,109621,2018_1909371
user::109621,event::2018_1909371__event_007,HAS,109621,2018_1909371
user::109621,event::2018_1909371__event_008,HAS,109621,2018_1909371
user::109621,event::2018_1909371__event_009,HAS,109621,2018_1909371
user::109621,event::2018_1909371__event_010,HAS,109621,2018_1909371
user::109621,event::2018_1909372__event_001,HAS,109621,2018_1909372
user::109621,event::2018_1909372__event_002,HAS,109621,2018_1909372
user::109621,event::2018_1909372__event_003,HAS,109621,2018_1909372
user::109621,event::2018_1909372__event_004,HAS,109621,2018_1909372
user::109621,event::2018_1909373__event_001,HAS,109621,2018_1909373
user::109621,event::2018_1909373__event_002,HAS,109621,2018_1909373
user::109621,event::2018_1909373__event_003,HAS,109621,2018_1909373
user::109621,event::2018_1909373__event_004,HAS,109621,2018_1909373
user::109621,event::2018_1909373__event_005,HAS,109621,2018_1909373
user::109621,event::2018_1909373__event_006,HAS,109621,2018_1909373
user::109621,event::2018_1909374__event_001,HAS,109621,2018_1909374
user::109621,event::2018_1909374__event_002,HAS,109621,2018_1909374
user::109621,event::2018_1909374__event_003,HAS,109621,2018_1909374
user::109621,event::2018_1909374__event_004,HAS,109621,2018_1909374
user::109621,event::2018_1909374__event_005,HAS,109621,2018_1909374
user::109621,event::2018_1909375__event_001,HAS,109621,2018_1909375
user::109621,event::2018_1909375__event_002,HAS,109621,2018_1909375
user::109621,event::2018_1909375__event_003,HAS,109621,2018_1909375
user::109621,event::2018_1909375__event_004,HAS,109621,2018_1909375
user::109621,event::2018_1909376__event_001,HAS,109621,2018_1909376
user::109621,event::2018_1909376__event_002,HAS,109621,2018_1909376
user::109621,event::2018_1909376__event_003,HAS,109621,2018_1909376
user::109621,event::2018_1909377__event_001,HAS,109621,2018_1909377
user::109621,event::2018_1909377__event_002,HAS,109621,2018_1909377
user::109621,event::2018_1909378__event_001,HAS,109621,2018_1909378
user::109621,event::2018_1909378__event_002,HAS,109621,2018_1909378
user::109621,event::2018_1909378__event_003,HAS,109621,2018_1909378
user::109621,event::2018_1909379__event_001,HAS,109621,2018_1909379
user::109621,event::2018_1909379__event_002,HAS,109621,2018_1909379
user::109621,event::2018_1909379__event_003,HAS,109621,2018_1909379
user::109621,event::2018_1909379__event_004,HAS,109621,2018_1909379
user::109621,event::2018_1909382__event_001,HAS,109621,2018_1909382
user::109621,event::2018_1909382__event_002,HAS,109621,2018_1909382
user::109621,event::2018_1909383__event_001,HAS,109621,2018_1909383
user::109621,event::2018_1909383__event_002,HAS,109621,2018_1909383
user::109621,event::2018_1909383__event_003,HAS,109621,2018_1909383
user::109621,event::2018_1909383__event_004,HAS,109621,2018_1909383
user::109621,event::2018_1909384__event_001,HAS,109621,2018_1909384
user::109621,event::2018_1909384__event_002,HAS,109621,2018_1909384
user::109621,event::2018_1909385__event_001,HAS,109621,2018_1909385
user::109621,event::2018_1909385__event_002,HAS,109621,2018_1909385
user::109621,event::2018_1909386__event_001,HAS,109621,2018_1909386
user::109621,event::2018_1909386__event_002,HAS,109621,2018_1909386
user::109621,event::2018_1909388__event_001,HAS,109621,2018_1909388
user::109621,event::2018_1909388__event_002,HAS,109621,2018_1909388
user::109621,event::2018_1909389__event_001,HAS,109621,2018_1909389
