trail_id,user_id,venue_id,latitude,longitude,name,address,venue_category,venue_category_id,venue_category_id_code,venue_city,venue_city_latitude,venue_city_longitude,venue_country,timestamp
2018_23868,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2017-12-29 09:04:00
2018_23868,1172,4088,35.583516,139.355814,相模原2りんかん,中央区小山3-37-1,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2017-12-29 09:16:00
2018_23868,1172,4543,35.597259910396374,139.3114260486873,町田商店 城山店,緑区原宿2-10-4,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2017-12-29 11:20:00
2018_23870,1172,4543,35.597259910396374,139.3114260486873,町田商店 城山店,緑区原宿2-10-4,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-01-02 09:29:00
2018_23870,1172,923,35.575954890414366,139.36664632327975,ENEOS Dr. DriveセルフR16相模原店,中央区清新3-1-2,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-01-02 16:03:00
2018_23876,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-14 03:06:00
2018_23876,1172,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-01-14 04:03:00
2018_23876,1172,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-01-14 04:38:00
2018_23876,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-01-14 06:46:00
2018_23879,1172,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-01-21 07:10:00
2018_23879,1172,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-01-21 08:24:00
2018_23879,1172,2569,35.58975370633101,139.30810191704714,ENEOS Dr. Drive城山店,緑区向原4丁目1-21,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-01-21 08:55:00
2018_23883,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-29 10:27:00
2018_23883,1172,4543,35.597259910396374,139.3114260486873,町田商店 城山店,緑区原宿2-10-4,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-01-29 10:56:00
2018_23883,1172,1057,35.6061296643717,139.3171331468694,セブンイレブン 町田相原店,相原町2177-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-29 11:44:00
2018_23884,1172,1605,35.60337189824927,139.37211686186492,オートバックス 多摩境店,小山ヶ丘2-3-4,Automotive Shop,4bf58dd8d48988d124951735,52,Hachiōji,35.65583,139.32389,JP,2018-01-30 02:15:00
2018_23884,1172,214,35.602004112899714,139.3749052346156,カインズ 町田多摩境店,小山ヶ丘3-6-6,Furniture / Home Store,4bf58dd8d48988d1f8941735,191,Hachiōji,35.65583,139.32389,JP,2018-01-30 03:05:00
2018_23885,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-01-31 02:48:00
2018_23885,1172,1057,35.6061296643717,139.3171331468694,セブンイレブン 町田相原店,相原町2177-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-31 06:30:00
2018_23885,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-31 08:02:00
2018_23888,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-02-09 13:51:00
2018_23888,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-02-09 13:56:00
2018_23888,1172,3044,35.59605474320807,139.34386337264672,めん処 仁兵衛 橋本北口店,緑区橋本6-2-2,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-02-09 14:16:00
2018_23894,1172,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-02-17 07:05:00
2018_23894,1172,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-02-17 08:02:00
2018_23905,1172,409,35.666897,139.353553,ブロンコビリー,大和田町5-33-5,Steakhouse,4bf58dd8d48988d1cc941735,154,Hachiōji,35.65583,139.32389,JP,2018-03-17 11:55:00
2018_23905,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-03-17 14:38:00
2018_23911,1172,282,35.60248766689159,139.3695793300867,マクドナルド,小山ヶ丘3-22-1,Fast Food Restaurant,4bf58dd8d48988d16e941735,104,Hachiōji,35.65583,139.32389,JP,2018-03-26 23:46:00
2018_23911,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-03-27 07:45:00
2018_23915,1172,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-04-01 06:40:00
2018_23915,1172,2569,35.58975370633101,139.30810191704714,ENEOS Dr. Drive城山店,緑区向原4丁目1-21,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-04-01 08:52:00
2018_23917,1172,3937,35.59590368411687,139.34615804722205,鳥貴族 橋本店,緑区橋本3-27-12,Sake Bar,4bf58dd8d48988d11c941735,40,Hachiōji,35.65583,139.32389,JP,2018-04-07 10:50:00
2018_23917,1172,1188,35.596673040590105,139.34590404073944,カラオケファンタジー 橋本北口店,緑区橋本3-30,Karaoke Box,5744ccdfe4b0c0459246b4bb,353,Hachiōji,35.65583,139.32389,JP,2018-04-07 13:39:00
2018_23921,1172,1281,35.59102544993985,139.34976518154144,アリオ橋本,緑区大山町1-22,Shopping Mall,4bf58dd8d48988d1fd941735,200,Hachiōji,35.65583,139.32389,JP,2018-04-15 00:52:00
2018_23921,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-04-15 01:31:00
2018_23923,1172,3899,35.53894489221478,139.2221105285505,鳥居原ふれあいの館 男子トイレ,緑区鳥屋1674,Public Bathroom,5744ccdfe4b0c0459246b4c4,354,Hachiōji,35.65583,139.32389,JP,2018-04-22 06:53:00
2018_23923,1172,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-04-22 07:10:00
2018_23928,1172,3899,35.53894489221478,139.2221105285505,鳥居原ふれあいの館 男子トイレ,緑区鳥屋1674,Public Bathroom,5744ccdfe4b0c0459246b4c4,354,Hachiōji,35.65583,139.32389,JP,2018-05-06 06:33:00
2018_23928,1172,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-05-06 09:15:00
2018_23929,1172,1122,35.60610054406423,139.3174177289919,ガスト,相原町2174-1,Restaurant,4bf58dd8d48988d1c4941735,149,Hachiōji,35.65583,139.32389,JP,2018-05-12 12:06:00
2018_23929,1172,2569,35.58975370633101,139.30810191704714,ENEOS Dr. Drive城山店,緑区向原4丁目1-21,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-05-12 13:18:00
2018_23929,1172,4483,35.5430495475839,139.2178296525124,ファミリーマート 津久井宮が瀬店,緑区鳥屋1402-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-05-12 13:52:00
2018_23929,1172,2569,35.58975370633101,139.30810191704714,ENEOS Dr. Drive城山店,緑区向原4丁目1-21,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-05-12 19:22:00
2018_23931,1172,259,35.59360228184185,139.37752716066427,すき家,小山町959-1,Donburi Restaurant,55a59bace4b013909087cb0c,331,Hachiōji,35.65583,139.32389,JP,2018-05-19 23:43:00
2018_23931,1172,3899,35.53894489221478,139.2221105285505,鳥居原ふれあいの館 男子トイレ,緑区鳥屋1674,Public Bathroom,5744ccdfe4b0c0459246b4c4,354,Hachiōji,35.65583,139.32389,JP,2018-05-20 07:02:00
2018_23932,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-05-24 10:46:00
2018_23932,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-05-24 10:54:00
2018_23932,1172,1281,35.59102544993985,139.34976518154144,アリオ橋本,緑区大山町1-22,Shopping Mall,4bf58dd8d48988d1fd941735,200,Hachiōji,35.65583,139.32389,JP,2018-05-24 11:06:00
2018_23935,1172,886,35.59774051057772,139.33655597627154,橋本郵便局,緑区西橋本5-2-1,Post Office,4bf58dd8d48988d172941735,106,Hachiōji,35.65583,139.32389,JP,2018-06-02 03:33:00
2018_23935,1172,3899,35.53894489221478,139.2221105285505,鳥居原ふれあいの館 男子トイレ,緑区鳥屋1674,Public Bathroom,5744ccdfe4b0c0459246b4c4,354,Hachiōji,35.65583,139.32389,JP,2018-06-02 07:25:00
2018_23935,1172,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-06-02 07:50:00
2018_23939,1172,3899,35.53894489221478,139.2221105285505,鳥居原ふれあいの館 男子トイレ,緑区鳥屋1674,Public Bathroom,5744ccdfe4b0c0459246b4c4,354,Hachiōji,35.65583,139.32389,JP,2018-06-17 00:08:00
2018_23939,1172,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-06-17 09:52:00
2018_23942,1172,3937,35.59590368411687,139.34615804722205,鳥貴族 橋本店,緑区橋本3-27-12,Sake Bar,4bf58dd8d48988d11c941735,40,Hachiōji,35.65583,139.32389,JP,2018-06-23 15:02:00
2018_23942,1172,1188,35.596673040590105,139.34590404073944,カラオケファンタジー 橋本北口店,緑区橋本3-30,Karaoke Box,5744ccdfe4b0c0459246b4bb,353,Hachiōji,35.65583,139.32389,JP,2018-06-23 15:47:00
2018_23942,1172,11,35.59495276013401,139.34499388615959,橋本駅 (Hashimoto Sta.),緑区橋本6/2,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-06-23 19:27:00
2018_23945,1172,1281,35.59102544993985,139.34976518154144,アリオ橋本,緑区大山町1-22,Shopping Mall,4bf58dd8d48988d1fd941735,200,Hachiōji,35.65583,139.32389,JP,2018-06-26 08:56:00
2018_23945,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-06-26 09:25:00
2018_23947,1172,4271,35.60323401324514,139.36600838262663,和食屋 ふうふや 多摩境店,〒194-0215 東京都町田市小山ヶ丘4-1-3,Japanese Restaurant,4bf58dd8d48988d111941735,23,Hachiōji,35.65583,139.32389,JP,2018-07-01 05:08:00
2018_23947,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-07-01 09:11:00
2018_23964,1172,3143,35.594698,139.37469,バイクレコメンドスタジオMIXS,小山町1147-1-2,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-08-09 09:16:00
2018_23964,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-08-09 13:28:00
2018_23964,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-08-19 11:25:00
2018_23965,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-08-26 05:33:00
2018_23965,1172,3143,35.594698,139.37469,バイクレコメンドスタジオMIXS,小山町1147-1-2,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-08-26 06:37:00
2018_23966,1172,3143,35.594698,139.37469,バイクレコメンドスタジオMIXS,小山町1147-1-2,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-09-01 01:12:00
2018_23966,1172,80,35.686372308734526,139.34108496154775,道の駅 八王子滝山,滝山町1-592-2,Rest Area,4d954b16a243a5684b65b473,216,Hachiōji,35.65583,139.32389,JP,2018-09-01 15:02:00
2018_23968,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-09-08 02:56:00
2018_23968,1172,585,35.678125565957934,139.33594401831638,八王子2りんかん,左入町749-1,Automotive Shop,4bf58dd8d48988d124951735,52,Hachiōji,35.65583,139.32389,JP,2018-09-08 05:41:00
2018_23979,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-10-08 00:07:00
2018_23979,1172,3899,35.53894489221478,139.2221105285505,鳥居原ふれあいの館 男子トイレ,緑区鳥屋1674,Public Bathroom,5744ccdfe4b0c0459246b4c4,354,Hachiōji,35.65583,139.32389,JP,2018-10-08 06:51:00
2018_23979,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-10-08 09:12:00
2018_395281,19379,3477,35.63140056347765,139.26776045812008,東海自然歩道 起点,高尾町,Trail,4bf58dd8d48988d159941735,86,Hachiōji,35.65583,139.32389,JP,2017-10-04 13:07:00
2018_395281,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-10-04 21:06:00
2018_395285,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-10-06 22:58:00
2018_395285,19379,2959,35.658162350862334,139.34295202015142,1-2番線ホーム,明神町3-27-1,Platform,4f4531504b9074f6e4fb0102,241,Hachiōji,35.65583,139.32389,JP,2017-10-07 07:52:00
2018_395285,19379,3688,35.63140061486987,139.26842863863044,とんとん地蔵尊,高尾町,Historic Site,4deefb944765f83613cdba6e,217,Hachiōji,35.65583,139.32389,JP,2017-10-07 08:58:00
2018_395286,19379,3101,35.63250890620434,139.26995337009427,1-2番線ホーム,高尾町2241,Platform,4f4531504b9074f6e4fb0102,241,Hachiōji,35.65583,139.32389,JP,2017-10-07 23:11:00
2018_395286,19379,3159,35.594712,139.344656,橋本駅 JR・京王連絡道,緑区橋本2-3-2,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-10-08 10:40:00
2018_395286,19379,3,35.65808032639735,139.34275103595496,京王八王子駅 (Keiō-hachiōji Sta.),明神町3-27-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-10-08 12:40:00
2018_395286,19379,3101,35.63250890620434,139.26995337009427,1-2番線ホーム,高尾町2241,Platform,4f4531504b9074f6e4fb0102,241,Hachiōji,35.65583,139.32389,JP,2017-10-08 14:24:00
2018_395287,19379,980,35.64224607127148,139.2825166748567,JR 高尾駅,高尾町1201-2,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-10-08 23:13:00
2018_395287,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-10-09 14:07:00
2018_395290,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-10-11 13:15:00
2018_395290,19379,3255,35.638204779583084,139.27345756394539,南高尾山稜入口,初沢町,Mountain,4eb1d4d54b900d56c88a45fc,227,Hachiōji,35.65583,139.32389,JP,2017-10-11 21:02:00
2018_395294,19379,3101,35.63250890620434,139.26995337009427,1-2番線ホーム,高尾町2241,Platform,4f4531504b9074f6e4fb0102,241,Hachiōji,35.65583,139.32389,JP,2017-10-14 00:52:00
2018_395294,19379,867,35.65782778420062,139.34360950648772,京王八王子駅バス停,明神町,Bus Station,4bf58dd8d48988d1fe931735,201,Hachiōji,35.65583,139.32389,JP,2017-10-14 07:25:00
2018_395300,19379,3101,35.63250890620434,139.26995337009427,1-2番線ホーム,高尾町2241,Platform,4f4531504b9074f6e4fb0102,241,Hachiōji,35.65583,139.32389,JP,2017-10-28 01:23:00
2018_395300,19379,2670,35.63806831086275,139.2711600519656,落合交差点,高尾町,Mountain,4eb1d4d54b900d56c88a45fc,227,Hachiōji,35.65583,139.32389,JP,2017-10-28 09:58:00
2018_395300,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-10-28 12:47:00
2018_395301,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-10-29 00:57:00
2018_395301,19379,2961,35.63188236577786,139.26652310724143,自然研究路 1号路,高尾町,Trail,4bf58dd8d48988d159941735,86,Hachiōji,35.65583,139.32389,JP,2017-10-29 10:18:00
2018_395302,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-11-01 21:03:00
2018_395302,19379,3462,35.64218848713402,139.28253647774926,JR 3-4番線ホーム,高尾町1201-2,Platform,4f4531504b9074f6e4fb0102,241,Hachiōji,35.65583,139.32389,JP,2017-11-01 21:54:00
2018_395304,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-11-02 23:43:00
2018_395304,19379,2682,,,,,Mountain,4eb1d4d54b900d56c88a45fc,227,Hachiōji,35.65583,139.32389,JP,2017-11-03 11:58:00
2018_395315,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-11-10 14:54:00
2018_395315,19379,4017,35.634335,139.2732,高乗寺山,,Mountain,4eb1d4d54b900d56c88a45fc,227,Hachiōji,35.65583,139.32389,JP,2017-11-10 15:01:00
2018_395316,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-11-11 01:36:00
2018_395316,19379,4214,35.621258,139.23315,大平林道ー学習の歩道分岐点,,Mountain,4eb1d4d54b900d56c88a45fc,227,Hachiōji,35.65583,139.32389,JP,2017-11-11 07:37:00
2018_395316,19379,2624,35.63034035665483,139.2696989222733,サンクス 八王子高尾山口店,高尾町2400-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2017-11-11 12:36:00
2018_395316,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-11-12 04:22:00
2018_395316,19379,1210,35.594218251019534,139.3506520615756,ゆう遊空間 橋本店,緑区東橋本2-31,Internet Cafe,4bf58dd8d48988d1f0941735,180,Hachiōji,35.65583,139.32389,JP,2017-11-12 06:12:00
2018_395316,19379,4015,35.63603501067246,139.27116841077805,落合公園,高尾町1824,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2017-11-12 08:58:00
2018_395325,19379,958,35.596034,139.344215,蕎麦 ひのや,緑区橋本6-2-2,Soba Restaurant,55a59bace4b013909087cb27,336,Hachiōji,35.65583,139.32389,JP,2017-11-18 04:46:00
2018_395325,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-11-18 07:39:00
2018_395325,19379,4017,35.634335,139.2732,高乗寺山,,Mountain,4eb1d4d54b900d56c88a45fc,227,Hachiōji,35.65583,139.32389,JP,2017-11-18 10:10:00
2018_395326,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-11-18 21:25:00
2018_395326,19379,2624,35.63034035665483,139.2696989222733,サンクス 八王子高尾山口店,高尾町2400-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2017-11-19 13:27:00
2018_395326,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-11-19 21:05:00
2018_395327,19379,2031,35.6407226528727,139.26854090322345,駒木野病院,裏高尾町273,Hospital,4bf58dd8d48988d196941735,129,Hachiōji,35.65583,139.32389,JP,2017-11-23 02:11:00
2018_395327,19379,2299,35.6578368,139.3429948,ポポンデッタ with 京王トレインパーク,明神町3-27-1,Hobby Shop,4bf58dd8d48988d1fb941735,197,Hachiōji,35.65583,139.32389,JP,2017-11-23 09:27:00
2018_395328,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-11-24 14:39:00
2018_395328,19379,3101,35.63250890620434,139.26995337009427,1-2番線ホーム,高尾町2241,Platform,4f4531504b9074f6e4fb0102,241,Hachiōji,35.65583,139.32389,JP,2017-11-25 15:28:00
2018_395331,19379,63,35.6323912,139.2699219,高尾山口駅 (Takaosanguchi Sta.) (KO53),高尾町2241,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-12-02 02:35:00
2018_395331,19379,2670,35.63806831086275,139.2711600519656,落合交差点,高尾町,Mountain,4eb1d4d54b900d56c88a45fc,227,Hachiōji,35.65583,139.32389,JP,2017-12-02 14:06:00
