query_id,user_id,benchmark_tier,query_type,method,rank,retrieved_event_id,score,is_high_memory_load
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,48,2018_1767963__event_001,1.3164662227667632,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,49,2018_1767863__event_001,1.293973512101966,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,50,2018_1767905__event_002,1.283012942662574,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,51,2018_1767940__event_002,1.283012942662574,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,52,2018_1767957__event_002,1.283012942662574,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,53,2018_1767905__event_001,1.2722364960599364,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,54,2018_1767940__event_001,1.2722364960599364,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,55,2018_1767957__event_001,1.2722364960599364,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,56,2018_1767925__event_002,1.2616395714140303,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,57,2018_1767925__event_001,1.2512177198682453,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,58,2018_1767885__event_002,1.1971709706972715,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,59,2018_1767902__event_001,1.1736571793406587,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,60,2018_1767926__event_001,1.1736571793406587,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,61,2018_1767935__event_002,1.0630713174064645,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,62,2018_1767945__event_002,0.9342699461932191,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,63,2018_1767870__event_001,0.0,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,64,2018_1767870__event_002,0.0,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,65,2018_1767880__event_001,0.0,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,66,2018_1767880__event_002,0.0,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,67,2018_1767885__event_001,0.0,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,68,2018_1767935__event_001,0.0,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,69,2018_1767945__event_001,0.0,True
tokyo_100312_relational_between,100312,stress_test,relational_between,flat,70,2018_1767953__event_001,0.0,True
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,1,2018_1784994__event_003,84.7486640587156,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,2,2018_1784994__event_001,61.674527413207585,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,3,2018_1784994__event_002,56.320177687188085,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,4,2018_1784994__event_004,37.418666962921286,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,5,2018_1784994__event_005,34.987681333077646,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,6,2018_1784993__event_001,14.081848774919443,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,7,2018_1784996__event_001,5.762403158403191,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,8,2018_1785001__event_001,5.433479332785735,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,9,2018_1785001__event_002,5.433479332785735,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,10,2018_1784985__event_001,5.066871554619484,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,11,2018_1784985__event_002,5.066871554619484,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,12,2018_1785009__event_001,4.802590553857643,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,13,2018_1785009__event_002,4.771481321926221,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,14,2018_1784987__event_001,4.564511934902781,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,15,2018_1785003__event_001,4.564511934902781,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,16,2018_1784987__event_002,4.481206929122147,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,17,2018_1784990__event_001,4.276977551242736,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,18,2018_1784990__event_002,4.276977551242736,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,19,2018_1785003__event_002,4.152780690853026,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,20,2018_1784986__event_001,4.132993803488268,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,21,2018_1784986__event_002,4.087129620717561,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,22,2018_1785005__event_001,4.087129620717561,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,23,2018_1784996__event_002,3.6788810683746607,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,24,2018_1785000__event_001,3.6424974822872835,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,25,2018_1785000__event_002,3.6068265051038186,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,26,2018_1785004__event_001,3.537540243183897,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,27,2018_1785003__event_003,3.5038858447764403,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,28,2018_1785005__event_002,3.5038858447764403,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,29,2018_1784989__event_001,3.47086575429439,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,30,2018_1784989__event_002,3.4384622062906542,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,31,2018_1785004__event_002,3.4384622062906542,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,32,2018_1784991__event_002,3.227539034902106,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,33,2018_1784991__event_001,3.1995012127525633,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,34,2018_1784992__event_001,3.144862008866301,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,35,2018_1784992__event_002,3.144862008866301,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,36,2018_1784988__event_001,0.0,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,37,2018_1784988__event_002,0.0,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,38,2018_1784993__event_002,0.0,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,39,2018_1785000__event_003,0.0,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,40,2018_1785005__event_003,0.0,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,41,2018_1785013__event_001,0.0,False
tokyo_101467_relational_between,101467,stress_test,relational_between,flat,42,2018_1785013__event_002,0.0,False
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,1,2018_1860411__event_003,43.679624960253214,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,2,2018_1860367__event_002,42.496534777525895,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,3,2018_1860367__event_001,40.9620560894708,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,4,2018_1860411__event_004,37.26201635146202,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,5,2018_1860400__event_003,36.07700523074414,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,6,2018_1860406__event_003,33.91957634651358,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,7,2018_1860400__event_002,33.6679059531759,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,8,2018_1860406__event_002,28.764178526981535,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,9,2018_1860411__event_001,3.641052909636318,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,10,2018_1860395__event_001,3.4891458207625248,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,11,2018_1860411__event_002,3.1464193068178,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,12,2018_1860393__event_001,0.9217556533370912,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,13,2018_1860432__event_001,0.9217556533370912,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,14,2018_1860432__event_002,0.9217556533370912,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,15,2018_1860375__event_001,0.9059691626043911,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,16,2018_1860375__event_002,0.8907143029908468,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,17,2018_1860393__event_002,0.8907143029908468,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,18,2018_1860384__event_001,0.8832779127061365,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,19,2018_1860407__event_002,0.8759646641188734,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,20,2018_1860370__event_001,0.8687715236288461,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,21,2018_1860370__event_002,0.8687715236288461,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,22,2018_1860384__event_002,0.8687715236288461,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,23,2018_1860407__event_001,0.8547339227084517,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,24,2018_1860391__event_001,0.841142747259024,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,25,2018_1860391__event_002,0.8028445108745491,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,26,2018_1860419__event_001,0.7849741054387596,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,27,2018_1860419__event_002,0.7849741054387596,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,28,2018_1860406__event_001,0.7678819273364639,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,29,2018_1860369__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,30,2018_1860369__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,31,2018_1860373__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,32,2018_1860373__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,33,2018_1860376__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,34,2018_1860376__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,35,2018_1860378__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,36,2018_1860378__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,37,2018_1860378__event_003,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,38,2018_1860379__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,39,2018_1860379__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,40,2018_1860387__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,41,2018_1860387__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,42,2018_1860388__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,43,2018_1860388__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,44,2018_1860391__event_003,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,45,2018_1860394__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,46,2018_1860394__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,47,2018_1860395__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,48,2018_1860397__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,49,2018_1860397__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,50,2018_1860398__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,51,2018_1860398__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,52,2018_1860400__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,53,2018_1860401__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,54,2018_1860401__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,55,2018_1860403__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,56,2018_1860403__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,57,2018_1860405__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,58,2018_1860405__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,59,2018_1860412__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,60,2018_1860412__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,61,2018_1860420__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,62,2018_1860420__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,63,2018_1860421__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,64,2018_1860421__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,65,2018_1860421__event_003,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,66,2018_1860423__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,67,2018_1860423__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,68,2018_1860433__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,69,2018_1860433__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,70,2018_1860435__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,71,2018_1860435__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,72,2018_1860436__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,73,2018_1860436__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,74,2018_1860437__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,75,2018_1860437__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,76,2018_1860440__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,77,2018_1860440__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,78,2018_1860441__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,79,2018_1860441__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,80,2018_1860441__event_003,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,81,2018_1860441__event_004,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,82,2018_1860443__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,83,2018_1860443__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,84,2018_1860443__event_003,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,85,2018_1860444__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,86,2018_1860444__event_002,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,87,2018_1860445__event_001,0.0,True
tokyo_106628_relational_between,106628,stress_test,relational_between,flat,88,2018_1860445__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,1,2018_1909174__event_002,84.76190586874175,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,2,2018_1909174__event_003,64.59515177191547,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,3,2018_1909177__event_004,57.871902576828376,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,4,2018_1909177__event_003,52.56465938526194,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,5,2018_1909179__event_003,27.81208042848668,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,6,2018_1909179__event_002,25.99726368710893,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,7,2018_1909174__event_001,23.15702848051011,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,8,2018_1909199__event_001,14.349220707890723,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,9,2018_1909199__event_002,13.785712205866442,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,10,2018_1909135__event_002,8.584111294443026,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,11,2018_1909177__event_002,8.250281160312548,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,12,2018_1909137__event_002,4.906553142826793,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,13,2018_1909158__event_002,3.920208062346057,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,14,2018_1909184__event_001,3.42321477558665,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,15,2018_1909184__event_002,2.970083114957202,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,16,2018_1909144__event_001,2.8726467529619875,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,17,2018_1909178__event_001,2.861869596794528,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,18,2018_1909178__event_002,2.814397282784073,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,19,2018_1909167__event_002,2.6599661977401787,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,20,2018_1909135__event_001,2.6392773496552526,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,21,2018_1909167__event_001,2.598850354585056,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,22,2018_1909179__event_001,2.559643152238354,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,23,2018_1909158__event_003,2.5216013563944886,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,24,2018_1909214__event_004,2.5030013677698353,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,25,2018_1909214__event_003,2.363529303937713,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,26,2018_1909213__event_003,2.31515251759146,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,27,2018_1909138__event_001,2.2155217857803917,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,28,2018_1909138__event_002,2.178771003693963,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,29,2018_1909157__event_001,2.178771003693963,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,30,2018_1909157__event_003,2.178771003693963,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,31,2018_1909158__event_001,2.178771003693963,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,32,2018_1909213__event_002,2.1672856335613973,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,33,2018_1909152__event_001,2.16084906458152,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,34,2018_1909137__event_001,2.092015800799982,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,35,2018_1909152__event_002,2.092015800799982,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,36,2018_1909144__event_002,2.0592178857952037,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,37,2018_1909117__event_002,2.02743248611886,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,38,2018_1909117__event_001,2.0119049396993463,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,39,2018_1909157__event_002,1.8821697660238117,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,40,2018_1909129__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,41,2018_1909129__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,42,2018_1909143__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,43,2018_1909143__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,44,2018_1909148__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,45,2018_1909148__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,46,2018_1909150__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,47,2018_1909150__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,48,2018_1909175__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,49,2018_1909175__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,50,2018_1909177__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,51,2018_1909181__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,52,2018_1909181__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,53,2018_1909187__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,54,2018_1909187__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,55,2018_1909190__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,56,2018_1909190__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,57,2018_1909195__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,58,2018_1909195__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,59,2018_1909198__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,60,2018_1909198__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,61,2018_1909203__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,62,2018_1909203__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,63,2018_1909211__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,64,2018_1909211__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,65,2018_1909212__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,66,2018_1909212__event_002,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,67,2018_1909213__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,68,2018_1909214__event_001,0.0,True
tokyo_109617_relational_between,109617,stress_test,relational_between,flat,69,2018_1909214__event_002,0.0,True
tokyo_109621_relational_between,109621,stress_test,relational_between,flat,1,2018_1909372__event_002,46.739247918105995,True
tokyo_109621_relational_between,109621,stress_test,relational_between,flat,2,2018_1909372__event_004,38.49476809429495,True
tokyo_109621_relational_between,109621,stress_test,relational_between,flat,3,2018_1909372__event_003,31.99645586530871,True
tokyo_109621_relational_between,109621,stress_test,relational_between,flat,4,2018_1909371__event_001,12.007916874910936,True
tokyo_109621_relational_between,109621,stress_test,relational_between,flat,5,2018_1909372__event_001,11.263581323312035,True
