query_id,user_id,benchmark_tier,query_type,method,rank,retrieved_event_id,score,is_high_memory_load
tokyo_100159_relational_after,100159,core,relational_after,graph_ppr_rrf,39,2018_1765792__event_001,0.0202040816326531,True
tokyo_100159_relational_after,100159,core,relational_after,graph_ppr_rrf,40,2018_1765784__event_002,0.0201417004048583,True
tokyo_100159_relational_after,100159,core,relational_after,graph_ppr_rrf,41,2018_1765827__event_001,0.0200180162145931,True
tokyo_100159_relational_after,100159,core,relational_after,graph_ppr_rrf,42,2018_1765792__event_002,0.0200080032012805,True
tokyo_100159_relational_after,100159,core,relational_after,graph_ppr_rrf,43,2018_1765784__event_001,0.0199049316696376,True
tokyo_100159_relational_after,100159,core,relational_after,graph_ppr_rrf,44,2018_1765827__event_002,0.0197087378640777,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,1,2018_1765805__event_002,0.0322664584959667,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,2,2018_1765827__event_002,0.0322664584959667,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,3,2018_1765827__event_001,0.0317540322580645,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,4,2018_1765837__event_002,0.0317540322580645,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,5,2018_1765823__event_002,0.0307692307692308,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,6,2018_1765816__event_001,0.0296442687747036,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,7,2018_1765814__event_002,0.0290098801765819,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,8,2018_1765816__event_002,0.0283816425120773,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,9,2018_1765818__event_002,0.0280392156862745,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,10,2018_1765800__event_002,0.0275875190258752,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,11,2018_1765792__event_002,0.0274436090225564,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,12,2018_1765788__event_001,0.0265005265005265,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,13,2018_1765823__event_001,0.0263337893296854,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,14,2018_1765837__event_001,0.0260364842454395,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,15,2018_1765792__event_001,0.0256452408351143,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,16,2018_1765796__event_001,0.0255035737491878,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,17,2018_1765805__event_001,0.0251515151515152,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,18,2018_1765798__event_002,0.0248371952142965,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,19,2018_1765830__event_002,0.0248275862068966,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,20,2018_1765825__event_001,0.0247494685696933,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,21,2018_1765788__event_002,0.0247252747252747,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,22,2018_1765798__event_001,0.0244897959183673,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,23,2018_1765830__event_001,0.0241841491841492,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,24,2018_1765800__event_001,0.0239529546758462,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,25,2018_1765820__event_001,0.023894182904281,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,26,2018_1765810__event_001,0.0235996202359962,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,27,2018_1765784__event_001,0.023489010989011,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,28,2018_1765796__event_002,0.0233926128590971,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,29,2018_1765814__event_001,0.0227040816326531,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,30,2018_1765818__event_001,0.022517394054396,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,31,2018_1765809__event_001,0.022504400301735,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,32,2018_1765825__event_002,0.0221496005809731,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,33,2018_1765802__event_002,0.0221492028720944,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,34,2018_1765797__event_001,0.0221325507459036,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,35,2018_1765820__event_002,0.0220019342359768,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,36,2018_1765836__event_002,0.0218105065666041,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,37,2018_1765797__event_002,0.0217391304347826,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,38,2018_1765836__event_001,0.0215277777777778,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,39,2018_1765785__event_002,0.0209429824561404,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,40,2018_1765802__event_001,0.0206043956043956,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,41,2018_1765785__event_001,0.0204273058884836,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,42,2018_1765810__event_002,0.0201131999191429,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,43,2018_1765784__event_002,0.0198097479650878,True
tokyo_100159_semantic,100159,core,semantic,graph_ppr_rrf,44,2018_1765809__event_002,0.0197087378640777,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,1,2018_1765792__event_002,0.0327868852459016,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,2,2018_1765827__event_001,0.032258064516129,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,3,2018_1765792__event_001,0.0314980158730159,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,4,2018_1765827__event_002,0.0312576312576313,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,5,2018_1765816__event_001,0.0310096153846154,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,6,2018_1765788__event_001,0.0292360221937687,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,7,2018_1765823__event_002,0.0292110874200426,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,8,2018_1765816__event_002,0.0288501452885015,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,9,2018_1765784__event_001,0.0282193958664547,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,10,2018_1765818__event_002,0.0279843444227006,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,11,2018_1765788__event_002,0.0278637770897833,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,12,2018_1765796__event_001,0.0277777777777778,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,13,2018_1765800__event_001,0.0269735659054127,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,14,2018_1765800__event_002,0.0268384326355341,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,15,2018_1765798__event_002,0.025487012987013,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,16,2018_1765837__event_002,0.0252454417952314,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,17,2018_1765796__event_002,0.0251821349382325,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,18,2018_1765823__event_001,0.0249612403100775,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,19,2018_1765798__event_001,0.0247228049145939,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,20,2018_1765830__event_002,0.0246951219512195,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,21,2018_1765820__event_001,0.0241524807216645,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,22,2018_1765810__event_001,0.023859649122807,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,23,2018_1765784__event_002,0.023822791864029,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,24,2018_1765818__event_001,0.0234588106928532,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,25,2018_1765797__event_002,0.023215244229737,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,26,2018_1765809__event_001,0.0231407169609417,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,27,2018_1765820__event_002,0.0230372037600953,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,28,2018_1765814__event_002,0.0230245944531659,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,29,2018_1765797__event_001,0.0228578892371996,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,30,2018_1765805__event_002,0.0227732793522267,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,31,2018_1765825__event_001,0.0227592379491114,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,32,2018_1765830__event_001,0.0221163245356794,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,33,2018_1765785__event_002,0.0221001221001221,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,34,2018_1765802__event_002,0.0220739842328684,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,35,2018_1765836__event_001,0.0216279069767442,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,36,2018_1765810__event_002,0.0215686274509804,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,37,2018_1765785__event_001,0.0215277777777778,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,38,2018_1765809__event_002,0.0215201465201465,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,39,2018_1765837__event_001,0.021395881006865,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,40,2018_1765802__event_001,0.0210398766248072,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,41,2018_1765836__event_002,0.0201254045307443,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,42,2018_1765805__event_001,0.02000200020002,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,43,2018_1765814__event_001,0.0199128194967307,True
tokyo_100159_temporal_spatial,100159,core,temporal_spatial,graph_ppr_rrf,44,2018_1765825__event_002,0.0199009900990099,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,1,2018_1767876__event_001,0.0327868852459016,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,2,2018_1767921__event_001,0.032258064516129,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,3,2018_1767895__event_001,0.0317460317460317,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,4,2018_1767913__event_001,0.03125,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,5,2018_1767905__event_001,0.0307692307692308,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,6,2018_1767887__event_001,0.0287903893951947,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,7,2018_1767940__event_001,0.0283816425120773,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,8,2018_1767893__event_001,0.0270319634703196,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,9,2018_1767876__event_002,0.0267540751240255,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,10,2018_1767964__event_001,0.0267094017094017,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,11,2018_1767863__event_001,0.0265532801110725,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,12,2018_1767925__event_001,0.0265151515151515,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,13,2018_1767963__event_001,0.0264912280701754,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,14,2018_1767867__event_001,0.0263568579850876,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,15,2018_1767934__event_001,0.0260135135135135,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,16,2018_1767947__event_001,0.0258591925258592,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,17,2018_1767890__event_001,0.0258161225849434,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,18,2018_1767950__event_001,0.0258075258075258,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,19,2018_1767914__event_001,0.0257799671592775,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,20,2018_1767941__event_001,0.0253326919993587,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,21,2018_1767957__event_001,0.0253204620984333,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,22,2018_1767913__event_002,0.0251310514955288,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,23,2018_1767921__event_002,0.0250525052505251,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,24,2018_1767958__event_001,0.0246951219512195,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,25,2018_1767895__event_002,0.0244491826581379,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,26,2018_1767905__event_002,0.0243867243867244,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,27,2018_1767879__event_001,0.0239598278335725,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,28,2018_1767902__event_001,0.0238128986534373,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,29,2018_1767926__event_001,0.0238095238095238,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,30,2018_1767950__event_002,0.0219109195402299,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,31,2018_1767964__event_002,0.0214203894616266,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,32,2018_1767879__event_002,0.0212432915921288,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,33,2018_1767887__event_002,0.0211111111111111,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,34,2018_1767925__event_002,0.0207094307561597,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,35,2018_1767893__event_002,0.0206734867860188,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,36,2018_1767867__event_002,0.0205133599831685,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,37,2018_1767940__event_002,0.0204229732531619,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,38,2018_1767934__event_002,0.0203050917336632,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,39,2018_1767957__event_002,0.0202482702482703,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,40,2018_1767890__event_002,0.0202350536535514,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,41,2018_1767963__event_002,0.0199840922648638,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,42,2018_1767947__event_002,0.0199270000986485,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,43,2018_1767907__event_003,0.0198566447113522,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,44,2018_1767870__event_001,0.019761697181052,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,45,2018_1767903__event_002,0.0197191227395152,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,46,2018_1767903__event_001,0.0195909785932722,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,47,2018_1767935__event_001,0.0194548872180451,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,48,2018_1767863__event_002,0.0191391941391941,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,49,2018_1767941__event_002,0.0189285714285714,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,50,2018_1767958__event_002,0.0189099991080189,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,51,2018_1767926__event_002,0.0185758513931889,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,52,2018_1767914__event_002,0.01852487135506,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,53,2018_1767902__event_002,0.0184043900379907,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,54,2018_1767907__event_002,0.017940466613033,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,55,2018_1767945__event_001,0.0170717592592593,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,56,2018_1767907__event_001,0.017021584818195,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,57,2018_1767870__event_002,0.0168364459535937,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,58,2018_1767866__event_001,0.0166206896551724,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,59,2018_1767935__event_002,0.0165696679219445,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,60,2018_1767945__event_002,0.0165334426453508,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,61,2018_1767933__event_001,0.0164835164835165,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,62,2018_1767953__event_001,0.0163978494623656,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,63,2018_1767953__event_003,0.0163398692810457,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,64,2018_1767866__event_002,0.0163333333333333,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,65,2018_1767953__event_002,0.0162265142556826,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,66,2018_1767885__event_001,0.0161384785579489,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,67,2018_1767933__event_002,0.0160769628099174,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,68,2018_1767880__event_001,0.0159486592959715,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,69,2018_1767885__event_002,0.0158890290037831,True
tokyo_100312_relational_after,100312,core,relational_after,graph_ppr_rrf,70,2018_1767880__event_002,0.0158223889931207,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,1,2018_1767925__event_002,0.0325224748810153,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,2,2018_1767958__event_002,0.0325224748810153,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,3,2018_1767887__event_002,0.0317460317460317,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,4,2018_1767913__event_002,0.03125,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,5,2018_1767941__event_002,0.0307692307692308,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,6,2018_1767947__event_001,0.0275875190258752,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,7,2018_1767925__event_001,0.027271052146674,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,8,2018_1767893__event_001,0.0272424017790956,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,9,2018_1767963__event_001,0.0272121436504998,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,10,2018_1767958__event_001,0.0269162210338681,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,11,2018_1767867__event_001,0.0265005265005265,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,12,2018_1767963__event_002,0.0260210803689065,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,13,2018_1767934__event_001,0.0259915611814346,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,14,2018_1767947__event_002,0.0259143841233393,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,15,2018_1767941__event_001,0.0256493506493507,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,16,2018_1767893__event_002,0.0256038647342995,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,17,2018_1767913__event_001,0.0249094202898551,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,18,2018_1767934__event_002,0.0247228049145939,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,19,2018_1767887__event_001,0.0247058823529412,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,20,2018_1767867__event_002,0.0246415770609319,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,21,2018_1767902__event_001,0.0242690058479532,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,22,2018_1767957__event_002,0.0239651416122004,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,23,2018_1767964__event_002,0.0239010989010989,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,24,2018_1767926__event_001,0.023739701159056,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,25,2018_1767895__event_001,0.0231382978723404,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,26,2018_1767964__event_001,0.0230006609385327,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,27,2018_1767957__event_001,0.022863862032924,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,28,2018_1767895__event_002,0.0225,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,29,2018_1767914__event_001,0.0222332015810277,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,30,2018_1767914__event_002,0.0221663072130362,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,31,2018_1767921__event_002,0.0221492028720944,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,32,2018_1767921__event_001,0.0220544168764233,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,33,2018_1767885__event_002,0.0217366946778711,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,34,2018_1767876__event_002,0.0213387241689128,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,35,2018_1767890__event_002,0.0212981744421907,True
tokyo_100312_semantic,100312,core,semantic,graph_ppr_rrf,36,2018_1767879__event_001,0.0212860310421286,True
