row_index,event_id,user_id,is_high_memory_load
364,2018_1909367__event_002,109621,True
365,2018_1909367__event_003,109621,True
366,2018_1909368__event_001,109621,True
367,2018_1909368__event_002,109621,True
368,2018_1909368__event_003,109621,True
369,2018_1909368__event_004,109621,True
370,2018_1909368__event_005,109621,True
371,2018_1909369__event_001,109621,True
372,2018_1909369__event_002,109621,True
373,2018_1909369__event_003,109621,True
374,2018_1909369__event_004,109621,True
375,2018_1909369__event_005,109621,True
376,2018_1909370__event_001,109621,True
377,2018_1909370__event_002,109621,True
378,2018_1909370__event_003,109621,True
379,2018_1909370__event_004,109621,True
380,2018_1909371__event_001,109621,True
381,2018_1909371__event_002,109621,True
382,2018_1909371__event_003,109621,True
383,2018_1909371__event_004,109621,True
384,2018_1909371__event_005,109621,True
385,2018_1909371__event_006,109621,True
386,2018_1909371__event_007,109621,True
387,2018_1909371__event_008,109621,True
388,2018_1909371__event_009,109621,True
389,2018_1909371__event_010,109621,True
390,2018_1909372__event_001,109621,True
391,2018_1909372__event_002,109621,True
392,2018_1909372__event_003,109621,True
393,2018_1909372__event_004,109621,True
394,2018_1909373__event_001,109621,True
395,2018_1909373__event_002,109621,True
396,2018_1909373__event_003,109621,True
397,2018_1909373__event_004,109621,True
398,2018_1909373__event_005,109621,True
399,2018_1909373__event_006,109621,True
400,2018_1909374__event_001,109621,True
401,2018_1909374__event_002,109621,True
402,2018_1909374__event_003,109621,True
403,2018_1909374__event_004,109621,True
404,2018_1909374__event_005,109621,True
405,2018_1909375__event_001,109621,True
406,2018_1909375__event_002,109621,True
407,2018_1909375__event_003,109621,True
408,2018_1909375__event_004,109621,True
409,2018_1909376__event_001,109621,True
410,2018_1909376__event_002,109621,True
411,2018_1909376__event_003,109621,True
412,2018_1909377__event_001,109621,True
413,2018_1909377__event_002,109621,True
414,2018_1909378__event_001,109621,True
415,2018_1909378__event_002,109621,True
416,2018_1909378__event_003,109621,True
417,2018_1909379__event_001,109621,True
418,2018_1909379__event_002,109621,True
419,2018_1909379__event_003,109621,True
420,2018_1909379__event_004,109621,True
421,2018_1909382__event_001,109621,True
422,2018_1909382__event_002,109621,True
423,2018_1909383__event_001,109621,True
424,2018_1909383__event_002,109621,True
425,2018_1909383__event_003,109621,True
426,2018_1909383__event_004,109621,True
427,2018_1909384__event_001,109621,True
428,2018_1909384__event_002,109621,True
429,2018_1909385__event_001,109621,True
430,2018_1909385__event_002,109621,True
431,2018_1909386__event_001,109621,True
432,2018_1909386__event_002,109621,True
433,2018_1909388__event_001,109621,True
434,2018_1909388__event_002,109621,True
435,2018_1909389__event_001,109621,True
436,2018_1909389__event_002,109621,True
437,2018_1909390__event_001,109621,True
438,2018_1909390__event_002,109621,True
439,2018_1909390__event_003,109621,True
440,2018_1909390__event_004,109621,True
441,2018_1909390__event_005,109621,True
442,2018_1909394__event_001,109621,True
443,2018_1909394__event_002,109621,True
444,2018_1909395__event_001,109621,True
445,2018_1909395__event_002,109621,True
446,2018_1909395__event_003,109621,True
447,2018_1909396__event_001,109621,True
448,2018_1909396__event_002,109621,True
449,2018_1909397__event_001,109621,True
450,2018_1909397__event_002,109621,True
451,2018_1959234__event_001,113499,False
452,2018_1959234__event_002,113499,False
453,2018_1959234__event_003,113499,False
454,2018_1959234__event_004,113499,False
455,2018_1959236__event_001,113499,False
456,2018_1959236__event_002,113499,False
457,2018_1959238__event_001,113499,False
458,2018_1959238__event_002,113499,False
459,2018_1959240__event_001,113499,False
460,2018_1959240__event_002,113499,False
461,2018_1959242__event_001,113499,False
462,2018_1959242__event_002,113499,False
463,2018_1959243__event_001,113499,False
464,2018_1959243__event_002,113499,False
465,2018_1959244__event_001,113499,False
466,2018_1959244__event_002,113499,False
467,2018_1959247__event_001,113499,False
468,2018_1959247__event_002,113499,False
469,2018_1959249__event_001,113499,False
470,2018_1959249__event_002,113499,False
471,2018_1959250__event_001,113499,False
472,2018_1959250__event_002,113499,False
473,2018_1959251__event_001,113499,False
474,2018_1959251__event_002,113499,False
475,2018_1959253__event_001,113499,False
476,2018_1959253__event_002,113499,False
477,2018_1959257__event_001,113499,False
478,2018_1959257__event_002,113499,False
479,2018_1959258__event_001,113499,False
480,2018_1959258__event_002,113499,False
481,2018_1959258__event_003,113499,False
482,2018_1959265__event_001,113499,False
483,2018_1959265__event_002,113499,False
484,2018_1959267__event_001,113499,False
485,2018_1959267__event_002,113499,False
486,2018_1959268__event_001,113499,False
487,2018_1959268__event_002,113499,False
488,2018_1963878__event_001,113897,False
489,2018_1963878__event_002,113897,False
490,2018_1963882__event_001,113897,False
491,2018_1963882__event_002,113897,False
492,2018_1963883__event_001,113897,False
493,2018_1963883__event_002,113897,False
494,2018_1963884__event_001,113897,False
495,2018_1963884__event_002,113897,False
496,2018_1963884__event_003,113897,False
497,2018_1963887__event_001,113897,False
498,2018_1963887__event_002,113897,False
499,2018_1963895__event_001,113897,False
500,2018_1963895__event_002,113897,False
501,2018_1963899__event_001,113897,False
502,2018_1963899__event_002,113897,False
503,2018_1963902__event_001,113897,False
504,2018_1963902__event_002,113897,False
505,2018_1963904__event_001,113897,False
506,2018_1963904__event_002,113897,False
507,2018_1963910__event_001,113897,False
508,2018_1963910__event_002,113897,False
509,2018_1963911__event_001,113897,False
510,2018_1963911__event_002,113897,False
511,2018_1963911__event_003,113897,False
512,2018_1963913__event_001,113897,False
513,2018_1963913__event_002,113897,False
514,2018_1963913__event_003,113897,False
515,2018_1963915__event_001,113897,False
516,2018_1963915__event_002,113897,False
517,2018_1963919__event_001,113897,False
518,2018_1963919__event_002,113897,False
519,2018_1963921__event_001,113897,False
520,2018_1963921__event_002,113897,False
521,2018_1963922__event_001,113897,False
522,2018_1963922__event_002,113897,False
523,2018_1963924__event_001,113897,False
524,2018_1963924__event_002,113897,False
525,2018_1963925__event_001,113897,False
526,2018_1963925__event_002,113897,False
527,2018_1984781__event_001,115855,False
528,2018_1984781__event_002,115855,False
529,2018_1984785__event_001,115855,False
530,2018_1984785__event_002,115855,False
531,2018_1984790__event_001,115855,False
532,2018_1984790__event_002,115855,False
533,2018_1984790__event_003,115855,False
534,2018_1984790__event_004,115855,False
535,2018_1984791__event_001,115855,False
536,2018_1984791__event_002,115855,False
537,2018_1984792__event_001,115855,False
538,2018_1984792__event_002,115855,False
539,2018_1984793__event_001,115855,False
540,2018_1984793__event_002,115855,False
541,2018_1984798__event_001,115855,False
542,2018_1984798__event_002,115855,False
543,2018_1984800__event_001,115855,False
544,2018_1984800__event_002,115855,False
545,2018_1984806__event_001,115855,False
546,2018_1984806__event_002,115855,False
547,2018_1984807__event_001,115855,False
548,2018_1984807__event_002,115855,False
549,2018_23832__event_001,1172,True
550,2018_23832__event_002,1172,True
551,2018_23837__event_001,1172,True
552,2018_23837__event_002,1172,True
553,2018_23860__event_001,1172,True
554,2018_23860__event_002,1172,True
555,2018_23863__event_001,1172,True
556,2018_23863__event_002,1172,True
557,2018_23868__event_001,1172,True
558,2018_23868__event_002,1172,True
559,2018_23868__event_003,1172,True
560,2018_23870__event_001,1172,True
561,2018_23870__event_002,1172,True
562,2018_23876__event_001,1172,True
563,2018_23876__event_002,1172,True
564,2018_23876__event_003,1172,True
565,2018_23876__event_004,1172,True
566,2018_23879__event_001,1172,True
567,2018_23879__event_002,1172,True
568,2018_23879__event_003,1172,True
569,2018_23883__event_001,1172,True
570,2018_23883__event_002,1172,True
571,2018_23883__event_003,1172,True
572,2018_23884__event_001,1172,True
573,2018_23884__event_002,1172,True
574,2018_23885__event_001,1172,True
575,2018_23885__event_002,1172,True
576,2018_23885__event_003,1172,True
577,2018_23888__event_001,1172,True
578,2018_23888__event_002,1172,True
579,2018_23888__event_003,1172,True
580,2018_23894__event_001,1172,True
581,2018_23894__event_002,1172,True
582,2018_23905__event_001,1172,True
583,2018_23905__event_002,1172,True
584,2018_23911__event_001,1172,True
585,2018_23911__event_002,1172,True
586,2018_23915__event_001,1172,True
587,2018_23915__event_002,1172,True
588,2018_23917__event_001,1172,True
589,2018_23917__event_002,1172,True
590,2018_23921__event_001,1172,True
591,2018_23921__event_002,1172,True
592,2018_23923__event_001,1172,True
593,2018_23923__event_002,1172,True
594,2018_23928__event_001,1172,True
595,2018_23928__event_002,1172,True
596,2018_23929__event_001,1172,True
597,2018_23929__event_002,1172,True
598,2018_23929__event_003,1172,True
599,2018_23929__event_004,1172,True
600,2018_23931__event_001,1172,True
601,2018_23931__event_002,1172,True
602,2018_23932__event_001,1172,True
603,2018_23932__event_002,1172,True
604,2018_23932__event_003,1172,True
605,2018_23935__event_001,1172,True
606,2018_23935__event_002,1172,True
607,2018_23935__event_003,1172,True
608,2018_23942__event_001,1172,True
609,2018_23942__event_002,1172,True
610,2018_23942__event_003,1172,True
611,2018_23945__event_001,1172,True
612,2018_23945__event_002,1172,True
613,2018_23947__event_001,1172,True
614,2018_23947__event_002,1172,True
615,2018_23965__event_001,1172,True
616,2018_23965__event_002,1172,True
617,2018_23968__event_001,1172,True
618,2018_23968__event_002,1172,True
619,2018_23979__event_001,1172,True
620,2018_23979__event_002,1172,True
621,2018_23979__event_003,1172,True
622,2018_2023457__event_001,119597,False
623,2018_2023457__event_002,119597,False
624,2018_2023460__event_001,119597,False
625,2018_2023460__event_002,119597,False
626,2018_2023460__event_003,119597,False
627,2018_2023466__event_001,119597,False
628,2018_2023466__event_002,119597,False
629,2018_2023466__event_003,119597,False
630,2018_2023469__event_001,119597,False
631,2018_2023469__event_002,119597,False
632,2018_2023472__event_001,119597,False
633,2018_2023472__event_002,119597,False
634,2018_2023473__event_001,119597,False
635,2018_2023473__event_002,119597,False
636,2018_2023474__event_001,119597,False
637,2018_2023474__event_002,119597,False
638,2018_2023479__event_001,119597,False
639,2018_2023479__event_002,119597,False
640,2018_2023481__event_001,119597,False
641,2018_2023481__event_002,119597,False
642,2018_2023481__event_003,119597,False
643,2018_2023481__event_004,119597,False
644,2018_2023484__event_001,119597,False
645,2018_2023484__event_002,119597,False
646,2018_2023484__event_003,119597,False
647,2018_2023484__event_004,119597,False
648,2018_2023484__event_005,119597,False
649,2018_2023487__event_001,119597,False
650,2018_2023487__event_002,119597,False
651,2018_2023491__event_001,119597,False
652,2018_2023491__event_002,119597,False
653,2018_2023495__event_001,119597,False
654,2018_2023495__event_002,119597,False
655,2018_2023500__event_001,119597,False
656,2018_2023500__event_002,119597,False
657,2018_2023503__event_001,119597,False
658,2018_2023503__event_002,119597,False
659,2018_2047595__event_001,121554,False
660,2018_2047595__event_002,121554,False
661,2018_2047600__event_001,121554,False
662,2018_2047600__event_002,121554,False
663,2018_2047604__event_001,121554,False
664,2018_2047604__event_002,121554,False
665,2018_2047606__event_001,121554,False
666,2018_2047606__event_002,121554,False
667,2018_2047606__event_003,121554,False
668,2018_2047606__event_004,121554,False
669,2018_2047606__event_005,121554,False
670,2018_2047607__event_001,121554,False
671,2018_2047607__event_002,121554,False
672,2018_2047609__event_001,121554,False
673,2018_2047609__event_002,121554,False
674,2018_2047609__event_003,121554,False
675,2018_2047610__event_001,121554,False
676,2018_2047610__event_002,121554,False
677,2018_2047612__event_001,121554,False
678,2018_2047612__event_002,121554,False
679,2018_2047613__event_001,121554,False
680,2018_2047613__event_002,121554,False
681,2018_2047613__event_003,121554,False
682,2018_2047617__event_001,121554,False
683,2018_2047617__event_002,121554,False
684,2018_2047618__event_001,121554,False
685,2018_2047618__event_002,121554,False
686,2018_2047619__event_001,121554,False
687,2018_2047619__event_002,121554,False
688,2018_2047626__event_001,121554,False
689,2018_2047626__event_002,121554,False
690,2018_2118347__event_001,126183,True
691,2018_2118347__event_002,126183,True
692,2018_2118349__event_001,126183,True
693,2018_2118349__event_002,126183,True
694,2018_2118350__event_001,126183,True
695,2018_2118350__event_002,126183,True
696,2018_2118350__event_003,126183,True
697,2018_2118352__event_001,126183,True
698,2018_2118352__event_002,126183,True
699,2018_2118353__event_001,126183,True
700,2018_2118353__event_002,126183,True
701,2018_2118354__event_001,126183,True
702,2018_2118354__event_002,126183,True
703,2018_2118357__event_001,126183,True
704,2018_2118357__event_002,126183,True
705,2018_2118364__event_001,126183,True
706,2018_2118364__event_002,126183,True
707,2018_2118370__event_001,126183,True
708,2018_2118370__event_002,126183,True
709,2018_2118370__event_003,126183,True
710,2018_2118374__event_001,126183,True
711,2018_2118374__event_002,126183,True
712,2018_2118375__event_001,126183,True
713,2018_2118375__event_002,126183,True
714,2018_2118376__event_001,126183,True
715,2018_2118376__event_002,126183,True
716,2018_2118376__event_003,126183,True
717,2018_2118376__event_004,126183,True
718,2018_2118377__event_001,126183,True
719,2018_2118377__event_002,126183,True
720,2018_2118377__event_003,126183,True
721,2018_2118378__event_001,126183,True
722,2018_2118378__event_002,126183,True
723,2018_2118378__event_003,126183,True
724,2018_2118381__event_001,126183,True
725,2018_2118381__event_002,126183,True
726,2018_2118382__event_001,126183,True
727,2018_2118382__event_002,126183,True
728,2018_2118382__event_003,126183,True
729,2018_2118384__event_001,126183,True
730,2018_2118384__event_002,126183,True
731,2018_2118384__event_003,126183,True
732,2018_2118385__event_001,126183,True
733,2018_2118385__event_002,126183,True
734,2018_2118385__event_003,126183,True
735,2018_2118385__event_004,126183,True
736,2018_2118387__event_001,126183,True
737,2018_2118387__event_002,126183,True
738,2018_2118387__event_003,126183,True
739,2018_2118389__event_001,126183,True
740,2018_2118389__event_002,126183,True
741,2018_2118389__event_003,126183,True
742,2018_2118390__event_001,126183,True
743,2018_2118390__event_002,126183,True
744,2018_2118390__event_003,126183,True
745,2018_2118392__event_001,126183,True
746,2018_2118392__event_002,126183,True
747,2018_2118392__event_003,126183,True
748,2018_2118393__event_001,126183,True
749,2018_2118393__event_002,126183,True
750,2018_2118404__event_001,126183,True
751,2018_2118404__event_002,126183,True
752,2018_2118405__event_001,126183,True
753,2018_2118405__event_002,126183,True
754,2018_2118407__event_001,126183,True
755,2018_2118407__event_002,126183,True
756,2018_2118407__event_003,126183,True
757,2018_2118411__event_001,126183,True
758,2018_2118411__event_002,126183,True
759,2018_2118423__event_001,126183,True
760,2018_2118423__event_002,126183,True
761,2018_2134912__event_001,127201,False
762,2018_2134912__event_002,127201,False
763,2018_2134912__event_003,127201,False
764,2018_2134914__event_001,127201,False
765,2018_2134914__event_002,127201,False
766,2018_2134916__event_001,127201,False
767,2018_2134916__event_002,127201,False
768,2018_2134917__event_001,127201,False
769,2018_2134917__event_002,127201,False
770,2018_2134919__event_001,127201,False
771,2018_2134919__event_002,127201,False
772,2018_2134921__event_001,127201,False
773,2018_2134921__event_002,127201,False
774,2018_2134922__event_001,127201,False
775,2018_2134922__event_002,127201,False
776,2018_2134923__event_001,127201,False
777,2018_2134923__event_002,127201,False
778,2018_2134924__event_001,127201,False
