trail_id,user_id,venue_id,latitude,longitude,name,address,venue_category,venue_category_id,venue_category_id_code,venue_city,venue_city_latitude,venue_city_longitude,venue_country,timestamp
2018_23863,1172,923,35.575954890414366,139.36664632327975,ENEOS Dr. DriveセルフR16相模原店,中央区清新3-1-2,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2017-12-20 15:26:00
2018_23863,1172,1312,35.58505751918121,139.23633921149408,津久井湖ゴルフ倶楽部,緑区三ケ木492,Golf Course,4bf58dd8d48988d1e6941735,172,Hachiōji,35.65583,139.32389,JP,2017-12-20 21:32:00
2018_23868,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2017-12-29 09:04:00
2018_23868,1172,4088,35.583516,139.355814,相模原2りんかん,中央区小山3-37-1,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2017-12-29 09:16:00
2018_23868,1172,4543,35.597259910396374,139.3114260486873,町田商店 城山店,緑区原宿2-10-4,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2017-12-29 11:20:00
2018_23870,1172,4543,35.597259910396374,139.3114260486873,町田商店 城山店,緑区原宿2-10-4,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-01-02 09:29:00
2018_23870,1172,923,35.575954890414366,139.36664632327975,ENEOS Dr. DriveセルフR16相模原店,中央区清新3-1-2,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-01-02 16:03:00
2018_23876,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-14 03:06:00
2018_23876,1172,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-01-14 04:03:00
2018_23876,1172,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-01-14 04:38:00
2018_23876,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-01-14 06:46:00
2018_23879,1172,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-01-21 07:10:00
2018_23879,1172,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-01-21 08:24:00
2018_23879,1172,2569,35.58975370633101,139.30810191704714,ENEOS Dr. Drive城山店,緑区向原4丁目1-21,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-01-21 08:55:00
2018_23883,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-29 10:27:00
2018_23883,1172,4543,35.597259910396374,139.3114260486873,町田商店 城山店,緑区原宿2-10-4,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-01-29 10:56:00
2018_23883,1172,1057,35.6061296643717,139.3171331468694,セブンイレブン 町田相原店,相原町2177-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-29 11:44:00
2018_23884,1172,1605,35.60337189824927,139.37211686186492,オートバックス 多摩境店,小山ヶ丘2-3-4,Automotive Shop,4bf58dd8d48988d124951735,52,Hachiōji,35.65583,139.32389,JP,2018-01-30 02:15:00
2018_23884,1172,214,35.602004112899714,139.3749052346156,カインズ 町田多摩境店,小山ヶ丘3-6-6,Furniture / Home Store,4bf58dd8d48988d1f8941735,191,Hachiōji,35.65583,139.32389,JP,2018-01-30 03:05:00
2018_23885,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-01-31 02:48:00
2018_23885,1172,1057,35.6061296643717,139.3171331468694,セブンイレブン 町田相原店,相原町2177-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-31 06:30:00
2018_23885,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-31 08:02:00
2018_23888,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-02-09 13:51:00
2018_23888,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-02-09 13:56:00
2018_23888,1172,3044,35.59605474320807,139.34386337264672,めん処 仁兵衛 橋本北口店,緑区橋本6-2-2,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2018-02-09 14:16:00
2018_23894,1172,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-02-17 07:05:00
2018_23894,1172,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-02-17 08:02:00
2018_23905,1172,409,35.666897,139.353553,ブロンコビリー,大和田町5-33-5,Steakhouse,4bf58dd8d48988d1cc941735,154,Hachiōji,35.65583,139.32389,JP,2018-03-17 11:55:00
2018_23905,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-03-17 14:38:00
2018_23911,1172,282,35.60248766689159,139.3695793300867,マクドナルド,小山ヶ丘3-22-1,Fast Food Restaurant,4bf58dd8d48988d16e941735,104,Hachiōji,35.65583,139.32389,JP,2018-03-26 23:46:00
2018_23911,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-03-27 07:45:00
2018_23915,1172,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-04-01 06:40:00
2018_23915,1172,2569,35.58975370633101,139.30810191704714,ENEOS Dr. Drive城山店,緑区向原4丁目1-21,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-04-01 08:52:00
2018_23917,1172,3937,35.59590368411687,139.34615804722205,鳥貴族 橋本店,緑区橋本3-27-12,Sake Bar,4bf58dd8d48988d11c941735,40,Hachiōji,35.65583,139.32389,JP,2018-04-07 10:50:00
2018_23917,1172,1188,35.596673040590105,139.34590404073944,カラオケファンタジー 橋本北口店,緑区橋本3-30,Karaoke Box,5744ccdfe4b0c0459246b4bb,353,Hachiōji,35.65583,139.32389,JP,2018-04-07 13:39:00
2018_23921,1172,1281,35.59102544993985,139.34976518154144,アリオ橋本,緑区大山町1-22,Shopping Mall,4bf58dd8d48988d1fd941735,200,Hachiōji,35.65583,139.32389,JP,2018-04-15 00:52:00
2018_23921,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-04-15 01:31:00
2018_23923,1172,3899,35.53894489221478,139.2221105285505,鳥居原ふれあいの館 男子トイレ,緑区鳥屋1674,Public Bathroom,5744ccdfe4b0c0459246b4c4,354,Hachiōji,35.65583,139.32389,JP,2018-04-22 06:53:00
2018_23923,1172,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-04-22 07:10:00
2018_23928,1172,3899,35.53894489221478,139.2221105285505,鳥居原ふれあいの館 男子トイレ,緑区鳥屋1674,Public Bathroom,5744ccdfe4b0c0459246b4c4,354,Hachiōji,35.65583,139.32389,JP,2018-05-06 06:33:00
2018_23928,1172,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-05-06 09:15:00
2018_23929,1172,1122,35.60610054406423,139.3174177289919,ガスト,相原町2174-1,Restaurant,4bf58dd8d48988d1c4941735,149,Hachiōji,35.65583,139.32389,JP,2018-05-12 12:06:00
2018_23929,1172,2569,35.58975370633101,139.30810191704714,ENEOS Dr. Drive城山店,緑区向原4丁目1-21,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-05-12 13:18:00
2018_23929,1172,4483,35.5430495475839,139.2178296525124,ファミリーマート 津久井宮が瀬店,緑区鳥屋1402-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-05-12 13:52:00
2018_23929,1172,2569,35.58975370633101,139.30810191704714,ENEOS Dr. Drive城山店,緑区向原4丁目1-21,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-05-12 19:22:00
2018_23931,1172,259,35.59360228184185,139.37752716066427,すき家,小山町959-1,Donburi Restaurant,55a59bace4b013909087cb0c,331,Hachiōji,35.65583,139.32389,JP,2018-05-19 23:43:00
2018_23931,1172,3899,35.53894489221478,139.2221105285505,鳥居原ふれあいの館 男子トイレ,緑区鳥屋1674,Public Bathroom,5744ccdfe4b0c0459246b4c4,354,Hachiōji,35.65583,139.32389,JP,2018-05-20 07:02:00
2018_23932,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-05-24 10:46:00
2018_23932,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-05-24 10:54:00
2018_23932,1172,1281,35.59102544993985,139.34976518154144,アリオ橋本,緑区大山町1-22,Shopping Mall,4bf58dd8d48988d1fd941735,200,Hachiōji,35.65583,139.32389,JP,2018-05-24 11:06:00
2018_23935,1172,886,35.59774051057772,139.33655597627154,橋本郵便局,緑区西橋本5-2-1,Post Office,4bf58dd8d48988d172941735,106,Hachiōji,35.65583,139.32389,JP,2018-06-02 03:33:00
2018_23935,1172,3899,35.53894489221478,139.2221105285505,鳥居原ふれあいの館 男子トイレ,緑区鳥屋1674,Public Bathroom,5744ccdfe4b0c0459246b4c4,354,Hachiōji,35.65583,139.32389,JP,2018-06-02 07:25:00
2018_23935,1172,1254,35.553984,139.261701,オギノパン 本社工場直売店,緑区長竹2841,Bakery,4bf58dd8d48988d16a941735,100,Hachiōji,35.65583,139.32389,JP,2018-06-02 07:50:00
2018_23939,1172,3899,35.53894489221478,139.2221105285505,鳥居原ふれあいの館 男子トイレ,緑区鳥屋1674,Public Bathroom,5744ccdfe4b0c0459246b4c4,354,Hachiōji,35.65583,139.32389,JP,2018-06-17 00:08:00
2018_23939,1172,358,35.539018,139.223096,鳥居原ふれあいの館,緑区鳥屋1674,Farmers Market,4bf58dd8d48988d1fa941735,195,Hachiōji,35.65583,139.32389,JP,2018-06-17 09:52:00
2018_23942,1172,3937,35.59590368411687,139.34615804722205,鳥貴族 橋本店,緑区橋本3-27-12,Sake Bar,4bf58dd8d48988d11c941735,40,Hachiōji,35.65583,139.32389,JP,2018-06-23 15:02:00
2018_23942,1172,1188,35.596673040590105,139.34590404073944,カラオケファンタジー 橋本北口店,緑区橋本3-30,Karaoke Box,5744ccdfe4b0c0459246b4bb,353,Hachiōji,35.65583,139.32389,JP,2018-06-23 15:47:00
2018_23942,1172,11,35.59495276013401,139.34499388615959,橋本駅 (Hashimoto Sta.),緑区橋本6/2,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-06-23 19:27:00
2018_23945,1172,1281,35.59102544993985,139.34976518154144,アリオ橋本,緑区大山町1-22,Shopping Mall,4bf58dd8d48988d1fd941735,200,Hachiōji,35.65583,139.32389,JP,2018-06-26 08:56:00
2018_23945,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-06-26 09:25:00
2018_23947,1172,4271,35.60323401324514,139.36600838262663,和食屋 ふうふや 多摩境店,〒194-0215 東京都町田市小山ヶ丘4-1-3,Japanese Restaurant,4bf58dd8d48988d111941735,23,Hachiōji,35.65583,139.32389,JP,2018-07-01 05:08:00
2018_23947,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-07-01 09:11:00
2018_23964,1172,3143,35.594698,139.37469,バイクレコメンドスタジオMIXS,小山町1147-1-2,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-08-09 09:16:00
2018_23964,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-08-09 13:28:00
2018_23964,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-08-19 11:25:00
2018_23965,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-08-26 05:33:00
2018_23965,1172,3143,35.594698,139.37469,バイクレコメンドスタジオMIXS,小山町1147-1-2,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-08-26 06:37:00
2018_23966,1172,3143,35.594698,139.37469,バイクレコメンドスタジオMIXS,小山町1147-1-2,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-09-01 01:12:00
2018_23966,1172,80,35.686372308734526,139.34108496154775,道の駅 八王子滝山,滝山町1-592-2,Rest Area,4d954b16a243a5684b65b473,216,Hachiōji,35.65583,139.32389,JP,2018-09-01 15:02:00
2018_23968,1172,374,35.60353485022223,139.3634499350297,ライコランド 多摩境店,小山ヶ丘4-3-5,Motorcycle Shop,5032833091d4c4b30a586d60,250,Hachiōji,35.65583,139.32389,JP,2018-09-08 02:56:00
2018_23968,1172,585,35.678125565957934,139.33594401831638,八王子2りんかん,左入町749-1,Automotive Shop,4bf58dd8d48988d124951735,52,Hachiōji,35.65583,139.32389,JP,2018-09-08 05:41:00
2018_23979,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-10-08 00:07:00
2018_23979,1172,3899,35.53894489221478,139.2221105285505,鳥居原ふれあいの館 男子トイレ,緑区鳥屋1674,Public Bathroom,5744ccdfe4b0c0459246b4c4,354,Hachiōji,35.65583,139.32389,JP,2018-10-08 06:51:00
2018_23979,1172,2693,35.60271853742271,139.36496166598786,ファミリーマート 町田多摩境店,小山ヶ丘5-1-4,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-10-08 09:12:00
2018_31559,1530,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-10-06 04:23:00
2018_31559,1530,220,35.6579677,139.3385634,アドアーズ 八王子店,東町11-3,Arcade,4bf58dd8d48988d1e1931735,167,Hachiōji,35.65583,139.32389,JP,2017-10-06 04:45:00
2018_31564,1530,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2017-11-03 09:19:00
2018_31564,1530,1326,35.654639063322705,139.33882782419246,ビックカメラ JR八王子駅店,旭町1-17,Electronics Store,4bf58dd8d48988d122951735,48,Hachiōji,35.65583,139.32389,JP,2017-11-03 09:22:00
2018_31570,1530,2345,35.631734247891366,139.32832901078677,BOOKOFF SUPER BAZAAR,みなみ野1-8-1,Thrift / Vintage Store,4bf58dd8d48988d101951735,2,Hachiōji,35.65583,139.32389,JP,2017-11-29 04:47:00
2018_31570,1530,441,35.6310662474301,139.32903344935767,グラッチェガーデンズ,みなみ野1-2-1,Italian Restaurant,4bf58dd8d48988d110941735,21,Hachiōji,35.65583,139.32389,JP,2017-11-29 05:02:00
2018_31570,1530,283,35.63781925835725,139.29344415664673,イトーヨーカドー 八王子店,狭間町1462-1,Supermarket,52f2ab2ebcbc57f1066b8b46,309,Hachiōji,35.65583,139.32389,JP,2017-11-29 07:01:00
2018_31570,1530,4230,35.642822,139.289156,イーアス高尾,東浅川町550-1,Shopping Mall,4bf58dd8d48988d1fd941735,200,Hachiōji,35.65583,139.32389,JP,2017-11-29 07:26:00
2018_31570,1530,2718,35.657105555293754,139.31256294250488,壱角家,千人町2-20-5,Ramen Restaurant,55a59bace4b013909087cb24,335,Hachiōji,35.65583,139.32389,JP,2017-11-29 15:22:00
2018_34906,1637,1003,35.77629100178368,139.3028037250042,マクドナルド,小作台1-15-2,Fast Food Restaurant,4bf58dd8d48988d16e941735,104,Fussa,35.73667,139.32361,JP,2017-10-07 00:29:00
2018_34906,1637,525,35.78579712279984,139.3052647719022,青梅市 新町市民センター,新町4-17-1,Meeting Room,4bf58dd8d48988d100941735,0,Fussa,35.73667,139.32361,JP,2017-10-07 01:24:00
2018_34906,1637,83,35.73477061492302,139.27481174119748,イオンモール日の出,平井237-3,Shopping Mall,4bf58dd8d48988d1fd941735,200,Fussa,35.73667,139.32361,JP,2017-10-07 08:21:00
2018_34906,1637,266,35.73496677437651,139.27550687770602,mont-bell,平井237-3,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,300,Fussa,35.73667,139.32361,JP,2017-10-07 09:30:00
2018_34907,1637,2682,,,,,Mountain,4eb1d4d54b900d56c88a45fc,227,Hachiōji,35.65583,139.32389,JP,2017-10-07 23:09:00
2018_34907,1637,188,35.62506662981418,139.2436275131982,高尾山頂,高尾町,Mountain,4eb1d4d54b900d56c88a45fc,227,Hachiōji,35.65583,139.32389,JP,2017-10-08 00:24:00
2018_34907,1637,2955,35.63193,139.26921,京王高尾山温泉 極楽湯,高尾町2229-7,Hot Spring,4bf58dd8d48988d160941735,92,Hachiōji,35.65583,139.32389,JP,2017-10-08 01:47:00
2018_34930,1637,83,35.73477061492302,139.27481174119748,イオンモール日の出,平井237-3,Shopping Mall,4bf58dd8d48988d1fd941735,200,Fussa,35.73667,139.32361,JP,2017-11-25 08:51:00
2018_34930,1637,266,35.73496677437651,139.27550687770602,mont-bell,平井237-3,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22,300,Fussa,35.73667,139.32361,JP,2017-11-25 09:24:00
